node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,297,0.119265169469406,5.04747563567362,7.8386841999742,4.71769995412795,6.6344974815127,0.119265169469406,0,2016.28558793844,2016.40485310791,14410000
285,286,1.11976641513427,5.04747563567362,7.8386841999742,4.75780631532484,6.55990458596284,1.11976641513427,0,2016.28558793844,2017.40535435357,14410000
286,287,0.298192187295909,4.75780631532484,6.55990458596284,5.02647753928334,6.48403765003647,1.41795860243018,1.11976641513427,2017.40535435357,2017.70354654087,14410000
286,12,0.368207290263895,4.75780631532484,6.55990458596284,4.75441865291279,7.00896569525062,1.48797370539816,1.11976641513427,2017.40535435357,2017.77356164384,14410000
287,288,0.0995001710115826,5.02647753928334,6.48403765003647,5.06492542803651,6.46494805420779,1.51745877344176,1.41795860243018,2017.70354654087,2017.80304671188,14410000
287,11,0.126507423594517,5.02647753928334,6.48403765003647,6.73235950868322,6.20444720839448,1.54446602602469,1.41795860243018,2017.70354654087,2017.83005396446,14410000
288,1,0.0190848544873141,5.06492542803651,6.46494805420779,5.08269600882557,6.38672365575538,1.53654362792907,1.51745877344176,2017.80304671188,2017.82213156637,14410000
288,289,1.23015108307439,5.06492542803651,6.46494805420779,4.46819642963627,7.21241316256205,2.74760985651615,1.51745877344176,2017.80304671188,2019.03319779495,14410000
289,290,1.22238825755646,4.46819642963627,7.21241316256205,6.64354627669372,5.98090845358217,3.96999811407261,2.74760985651615,2019.03319779495,2020.25558605251,14410000
289,2,0.16228165710119,4.46819642963627,7.21241316256205,4.76634321131966,7.02777789360259,2.90989151361734,2.74760985651615,2019.03319779495,2019.19547945205,14410000
290,291,1.40395115913123,6.64354627669372,5.98090845358217,8.17211274612075,8.29545710784079,5.37394927320384,3.96999811407261,2020.25558605251,2021.65953721164,14410000
290,292,0.235037978654889,6.64354627669372,5.98090845358217,6.59601362598189,5.75006095946785,4.2050360927275,3.96999811407261,2020.25558605251,2020.49062403116,14410000
