node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,523,0.291374620226419,5.7294865327545,6.71522149126698,5.5473010834229,7.3881395711053,0.291374620226419,0,2016.18491154786,2016.47628616808,18460000
285,286,0.0550009052315819,5.7294865327545,6.71522149126698,5.81602961941064,6.18667451170956,0.0550009052315819,0,2016.18491154786,2016.23991245309,18460000
286,512,0.956513725442278,5.81602961941064,6.18667451170956,6.02856296086851,6.57116760120411,1.01151463067386,0.0550009052315819,2016.23991245309,2017.19642617853,18460000
286,287,0.109195820314216,5.81602961941064,6.18667451170956,5.89916289208501,6.59024942899973,0.164196725545798,0.0550009052315819,2016.23991245309,2016.3491082734,18460000
287,290,2.96654143255674,5.89916289208501,6.59024942899973,6.04189788306801,6.86239962879039,3.13073815810253,0.164196725545798,2016.3491082734,2019.31564970596,18460000
287,288,0.946742578188957,5.89916289208501,6.59024942899973,5.97864506648418,6.31820695556871,1.11093930373475,0.164196725545798,2016.3491082734,2017.29585085159,18460000
288,3,0.628970671573233,5.97864506648418,6.31820695556871,7.68213996242136,8.53033028898356,1.73990997530799,1.11093930373475,2017.29585085159,2017.92482152316,18460000
288,289,0.462264909527851,5.97864506648418,6.31820695556871,6.3918560028736,7.51223367351446,1.57320421326261,1.11093930373475,2017.29585085159,2017.75811576112,18460000
289,1,0.005329356464852,6.3918560028736,7.51223367351446,6.38213856188375,7.52522630650438,1.57853356972746,1.57320421326261,2017.75811576112,2017.76344511758,18460000
289,2,0.0106544749881365,6.3918560028736,7.51223367351446,6.39130590222237,7.51065100550796,1.58385868825074,1.57320421326261,2017.75811576112,2017.76877023611,18460000
290,291,1.10639506665732,6.04189788306801,6.86239962879039,5.61574337321112,6.80545126592834,4.23713322475985,3.13073815810253,2019.31564970596,2020.42204477262,18460000
290,419,0.149878057154091,6.04189788306801,6.86239962879039,5.85343317333989,6.94865744301005,3.28061621525663,3.13073815810253,2019.31564970596,2019.46552776311,18460000
291,292,1.49441969814408,5.61574337321112,6.80545126592834,5.70153696217666,6.84422734777721,5.73155292290394,4.23713322475985,2020.42204477262,2021.91646447076,18460000
291,407,0.993405374936548,5.61574337321112,6.80545126592834,6.86817502336388,7.24450445665916,5.2305385996964,4.23713322475985,2020.42204477262,2021.41545014755,18460000
292,293,0.553508710422529,5.70153696217666,6.84422734777721,5.5462132408981,6.93192349095964,6.28506163332646,5.73155292290394,2021.91646447076,2022.46997318118,18460000
292,401,0.108898955521564,5.70153696217666,6.84422734777721,6.0933595535875,6.03284712437956,5.8404518784255,5.73155292290394,2021.91646447076,2022.02536342628,18460000
293,4,0.270711750325025,5.5462132408981,6.93192349095964,4.7580146401982,7.04216406238499,6.55577338365149,6.28506163332646,2022.46997318118,2022.74068493151,18460000
293,294,0.216226444996657,5.5462132408981,6.93192349095964,5.62034900369776,7.06360350102695,6.50128807832312,6.28506163332646,2022.46997318118,2022.68619962618,18460000
294,295,0.28966206759896,5.62034900369776,7.06360350102695,5.61843890601378,5.97678942912287,6.79095014592208,6.50128807832312,2022.68619962618,2022.97586169378,18460000
294,393,1.27253071353243,5.62034900369776,7.06360350102695,5.97887260587527,4.00448504142297,7.77381879185555,6.50128807832312,2022.68619962618,2023.95873033971,18460000
295,388,1.08817056153495,5.61843890601378,5.97678942912287,6.09380647456079,5.44011628023694,7.87912070745703,6.79095014592208,2022.97586169378,2024.06403225531,18460000
295,296,0.106162014203801,5.61843890601378,5.97678942912287,5.5987093748638,6.33775290079181,6.89711216012588,6.79095014592208,2022.97586169378,2023.08202370798,18460000
296,297,0.148566044156985,5.5987093748638,6.33775290079181,5.41712460051388,5.77134226407029,7.04567820428287,6.89711216012588,2023.08202370798,2023.23058975214,18460000
296,377,0.653662157823705,5.5987093748638,6.33775290079181,5.81591786071501,6.53927396924266,7.55077431794959,6.89711216012588,2023.08202370798,2023.7356858658,18460000
297,298,0.452671838679293,5.41712460051388,5.77134226407029,5.82034183639806,6.37737399053694,7.49835004296216,7.04567820428287,2023.23058975214,2023.68326159082,18460000
297,339,0.0751306466468527,5.41712460051388,5.77134226407029,6.29538472194151,5.47652945571692,7.12080885092972,7.04567820428287,2023.23058975214,2023.30572039879,18460000
298,299,0.680539740146563,5.82034183639806,6.37737399053694,5.52687830387611,6.593986993608,8.17888978310872,7.49835004296216,2023.68326159082,2024.36380133096,18460000
298,308,0.301671286757412,5.82034183639806,6.37737399053694,5.70146719319499,6.50867673203056,7.80002132971957,7.49835004296216,2023.68326159082,2023.98493287757,18460000
299,301,0.0442061799122067,5.52687830387611,6.593986993608,6.10499613772823,6.08456384183377,8.22309596302093,8.17888978310872,2024.36380133096,2024.40800751088,18460000
299,300,0.686222306970205,5.52687830387611,6.593986993608,4.63954856041706,7.05169877500579,8.86511209007893,8.17888978310872,2024.36380133096,2025.05002363793,18460000
300,5,0.101620197682081,4.63954856041706,7.05169877500579,4.73934603,7.071534513,8.96673228776101,8.86511209007893,2025.05002363793,2025.15164383562,18460000
300,6,0.101620197682081,4.63954856041706,7.05169877500579,4.773169858,6.998089181,8.96673228776101,8.86511209007893,2025.05002363793,2025.15164383562,18460000
301,302,0.249590952162139,6.10499613772823,6.08456384183377,7.76322237239863,8.50176253753977,8.47268691518307,8.22309596302093,2024.40800751088,2024.65759846304,18460000
301,307,0.0997155169584496,6.10499613772823,6.08456384183377,6.28564870967968,6.35999561097947,8.32281147997938,8.22309596302093,2024.40800751088,2024.50772302783,18460000
302,12,0.0154990742024641,7.76322237239863,8.50176253753977,7.769258961,8.509062892,8.48818598938553,8.47268691518307,2024.65759846304,2024.67309753724,18460000
302,303,0.041757355552722,7.76322237239863,8.50176253753977,7.57984458002917,8.69820425097277,8.51444427073579,8.47268691518307,2024.65759846304,2024.69935581859,18460000
303,304,0.0110207281921872,7.57984458002917,8.69820425097277,7.57859863632697,8.7000766134708,8.52546499892798,8.51444427073579,2024.69935581859,2024.71037654678,18460000
303,7,0.482425003326605,7.57984458002917,8.69820425097277,7.648517781,8.556613704,8.9968692740624,8.51444427073579,2024.69935581859,2025.18178082192,18460000
304,305,0.0711444648951647,7.57859863632697,8.7000766134708,7.6015115170896,8.51478618700254,8.59660946382314,8.52546499892798,2024.71037654678,2024.78152101168,18460000
304,8,0.348116603901744,7.57859863632697,8.7000766134708,8.624626872,8.288942206,8.87358160282972,8.52546499892798,2024.71037654678,2025.05849315069,18460000
305,306,0.0204788297675036,7.6015115170896,8.51478618700254,7.54237964837641,8.54304833190512,8.61708829359065,8.59660946382314,2024.78152101168,2024.80199984145,18460000
305,11,0.0773688752890158,7.6015115170896,8.51478618700254,7.600600194,8.534247001,8.67397833911216,8.59660946382314,2024.78152101168,2024.85888988697,18460000
306,10,0.612657692800539,7.54237964837641,8.54304833190512,5.02386532282972,7.83822471251551,9.22974598639119,8.61708829359065,2024.80199984145,2025.41465753425,18460000
306,9,0.119731575576324,7.54237964837641,8.54304833190512,7.661799654,8.475988822,8.73681986916697,8.61708829359065,2024.80199984145,2024.92173141702,18460000
307,14,0.157177788094547,6.28564870967968,6.35999561097947,5.483719111,5.70032179,8.47998926807393,8.32281147997938,2024.50772302783,2024.66490081593,18460000
307,13,1.18638656120635,6.28564870967968,6.35999561097947,6.476970692,3.314315195,9.50919804118573,8.32281147997938,2024.50772302783,2025.69410958904,18460000
308,332,0.0960070879103261,5.70146719319499,6.50867673203056,5.33702466250878,7.64315888505075,7.8960284176299,7.80002132971957,2023.98493287757,2024.08093996549,18460000
308,309,0.171291003072866,5.70146719319499,6.50867673203056,5.69397265321979,6.48900965734431,7.97131233279244,7.80002132971957,2023.98493287757,2024.15622388065,18460000
309,310,0.0505492008963338,5.69397265321979,6.48900965734431,5.65421418301097,6.31463488146533,8.02186153368877,7.97131233279244,2024.15622388065,2024.20677308154,18460000
309,314,0.034626022922561,5.69397265321979,6.48900965734431,5.75628792906829,6.54701748593058,8.005938355715,7.97131233279244,2024.15622388065,2024.19084990357,18460000
