node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,286,1.31103040494618,5.02732983909487,6.352018570497,5.09179193717011,6.46668458989521,1.31103040494618,0,2016.16866872825,2017.4796991332,11890000
285,297,0.431562195000113,5.02732983909487,6.352018570497,5.82983196997247,6.81694307405644,0.431562195000113,0,2016.16866872825,2016.60023092325,11890000
286,287,0.283911141468764,5.09179193717011,6.46668458989521,5.11676955880175,6.36990140170073,1.59494154641494,1.31103040494618,2017.4796991332,2017.76361027467,11890000
286,12,0.293862510635332,5.09179193717011,6.46668458989521,4.75441865291279,7.00896569525062,1.60489291558151,1.31103040494618,2017.4796991332,2017.77356164384,11890000
287,288,0.0443090550846623,5.11676955880175,6.36990140170073,6.78667682131744,6.22575578362412,1.6392506014996,1.59494154641494,2017.76361027467,2017.80791932975,11890000
287,11,0.0234040952856613,5.11676955880175,6.36990140170073,5.08269600882557,6.38672365575538,1.6183456417006,1.59494154641494,2017.76361027467,2017.78701436995,11890000
288,10,0.014554947822802,6.78667682131744,6.22575578362412,6.73235950868322,6.20444720839448,1.6538055493224,1.6392506014996,2017.80791932975,2017.82247427758,11890000
288,289,0.850742456146375,6.78667682131744,6.22575578362412,6.69410002842619,5.91770027586767,2.48999305764598,1.6392506014996,2017.80791932975,2018.6586617859,11890000
289,1,0.536817666154708,6.69410002842619,5.91770027586767,4.76634321131966,7.02777789360259,3.02681072380069,2.48999305764598,2018.6586617859,2019.19547945205,11890000
289,290,1.68421440635567,6.69410002842619,5.91770027586767,7.24786961799356,5.46763157851839,4.17420746400165,2.48999305764598,2018.6586617859,2020.34287619226,11890000
290,291,1.35206826365389,7.24786961799356,5.46763157851839,6.84168165781925,8.43995425714083,5.52627572765554,4.17420746400165,2020.34287619226,2021.69494445591,11890000
290,292,0.514844346359657,7.24786961799356,5.46763157851839,6.50412223404514,5.53312565181422,4.6890518103613,4.17420746400165,2020.34287619226,2020.85772053862,11890000
291,2,1.05943910573424,6.84168165781925,8.43995425714083,8.65991280630062,7.24626743491065,6.58571483338978,5.52627572765554,2021.69494445591,2022.75438356164,11890000
291,3,1.08409663998091,6.84168165781925,8.43995425714083,5.44177325150272,7.08856730211208,6.61037236763645,5.52627572765554,2021.69494445591,2022.77904109589,11890000
292,293,1.40614482257264,6.50412223404514,5.53312565181422,6.63261155711561,6.1400810381249,6.09519663293395,4.6890518103613,2020.85772053862,2022.26386536119,11890000
292,9,1.84734795453536,6.50412223404514,5.53312565181422,6.766053494,3.956264326,6.53639976489666,4.6890518103613,2020.85772053862,2022.70506849315,11890000
293,294,0.308236578187024,6.63261155711561,6.1400810381249,7.04568589020233,6.21635035822103,6.40343321112097,6.09519663293395,2022.26386536119,2022.57210193937,11890000
293,295,0.243737300612802,6.63261155711561,6.1400810381249,5.63658628700804,7.78609014684745,6.33893393354675,6.09519663293395,2022.26386536119,2022.5076026618,11890000
294,4,0.248035046926296,7.04568589020233,6.21635035822103,6.20301577615851,5.5318415470051,6.65146825804727,6.40343321112097,2022.57210193937,2022.8201369863,11890000
294,5,0.167466877529083,7.04568589020233,6.21635035822103,7.027560915,6.032394922,6.57090008865005,6.40343321112097,2022.57210193937,2022.7395688169,11890000
295,6,0.395431844451594,5.63658628700804,7.78609014684745,5.0660186896832,6.36417722676655,6.73436577799834,6.33893393354675,2022.5076026618,2022.90303450625,11890000
295,296,0.2181154145979,5.63658628700804,7.78609014684745,5.71147467982599,7.78917366479131,6.55704934814465,6.33893393354675,2022.5076026618,2022.7257180764,11890000
296,8,0.110249166825112,5.71147467982599,7.78917366479131,6.22244465618416,8.20434780298871,6.66729851496976,6.55704934814465,2022.7257180764,2022.83596724322,11890000
296,7,0.340994252368422,5.71147467982599,7.78917366479131,5.54041788216536,7.48901980514848,6.89804360051307,6.55704934814465,2022.7257180764,2023.06671232877,11890000
297,298,0.898523614347264,5.82983196997247,6.81694307405644,6.1982953501968,6.34561160401426,1.33008580934738,0.431562195000113,2016.60023092325,2017.4987545376,11890000
297,300,0.0468759930655711,5.82983196997247,6.81694307405644,5.38022541039066,6.92432514254234,0.478438188065684,0.431562195000113,2016.60023092325,2016.64710691632,11890000
298,15,0.420275546569936,6.1982953501968,6.34561160401426,7.68213996242136,8.53033028898356,1.75036135591731,1.33008580934738,2017.4987545376,2017.91903008417,11890000
298,299,0.258415113370853,6.1982953501968,6.34561160401426,6.39168867797201,7.61774840909483,1.58850092271823,1.33008580934738,2017.4987545376,2017.75716965097,11890000
299,14,0.0149135802369589,6.39168867797201,7.61774840909483,6.39130590222237,7.51065100550796,1.60341450295519,1.58850092271823,2017.75716965097,2017.77208323121,11890000
299,13,0.0605531193378654,6.39168867797201,7.61774840909483,6.38213856188375,7.52522630650438,1.6490540420561,1.58850092271823,2017.75716965097,2017.81772277031,11890000
300,346,2.59137422342508,5.38022541039066,6.92432514254234,5.47172666522138,7.24191464471487,3.06981241149076,0.478438188065684,2016.64710691632,2019.23848113974,11890000
