node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,286,0.0545363194603237,4.90225475660518,6.43122221262372,4.84046694393563,6.57408161040779,0.0545363194603237,0,2016.12565870316,2016.18019502262,10090000
285,557,1.05360801069497,4.90225475660518,6.43122221262372,4.7541313684039,6.83990073610658,1.05360801069497,0,2016.12565870316,2017.17926671386,10090000
286,295,0.217870135100171,4.84046694393563,6.57408161040779,5.71687259722247,7.00368278267768,0.272406454560494,0.0545363194603237,2016.18019502262,2016.39806515772,10090000
286,287,1.82934965775921,4.84046694393563,6.57408161040779,6.01101418335204,6.62354157050123,1.88388597721953,0.0545363194603237,2016.18019502262,2018.00954468038,10090000
287,288,0.368619305341253,6.01101418335204,6.62354157050123,5.01483563484456,6.28477452985145,2.25250528256079,1.88388597721953,2018.00954468038,2018.37816398572,10090000
287,293,0.182052788458195,6.01101418335204,6.62354157050123,6.0166315465606,6.61117946650798,2.06593876567773,1.88388597721953,2018.00954468038,2018.19159746884,10090000
288,6,0.924164781398957,5.01483563484456,6.28477452985145,5.10334107846266,6.38192469929207,3.17667006395975,2.25250528256079,2018.37816398572,2019.30232876712,10090000
288,289,0.0031328684250953,5.01483563484456,6.28477452985145,4.93360944292476,6.3516804562799,2.25563815098588,2.25250528256079,2018.37816398572,2018.38129685415,10090000
289,290,0.422923747825896,4.93360944292476,6.3516804562799,5.1581264916664,6.35758194799907,2.67856189881178,2.25563815098588,2018.38129685415,2018.80422060198,10090000
289,291,0.167097973637333,4.93360944292476,6.3516804562799,4.94139171103313,6.33831228095409,2.42273612462322,2.25563815098588,2018.38129685415,2018.54839482779,10090000
290,1,0.963861589805544,5.1581264916664,6.35758194799907,7.35076235026819,3.91709056470398,3.64242348861732,2.67856189881178,2018.80422060198,2019.76808219178,10090000
290,2,0.498108165147966,5.1581264916664,6.35758194799907,5.0982606500937,6.4024383024465,3.17667006395975,2.67856189881178,2018.80422060198,2019.30232876712,10090000
291,5,0.485440788651639,4.94139171103313,6.33831228095409,5.10117122334064,6.37985530209661,2.90817691327486,2.42273612462322,2018.54839482779,2019.03383561644,10090000
291,292,0.595009312565462,4.94139171103313,6.33831228095409,6.10845311420138,6.49503218074429,3.01774543718868,2.42273612462322,2018.54839482779,2019.14340414035,10090000
292,3,0.153445174716352,6.10845311420138,6.49503218074429,6.11433322062848,6.50093296446756,3.17119061190503,3.01774543718868,2019.14340414035,2019.29684931507,10090000
292,4,0.265773941839597,6.10845311420138,6.49503218074429,6.11141349497179,6.48934046333524,3.28351937902828,3.01774543718868,2019.14340414035,2019.40917808219,10090000
293,9,1.00936143526843,6.0166315465606,6.61117946650798,6.15062679106254,6.48995494591614,3.07530020094616,2.06593876567773,2018.19159746884,2019.20095890411,10090000
293,294,0.785652436390777,6.0166315465606,6.61117946650798,6.27695166872878,6.48814935895022,2.85159120206851,2.06593876567773,2018.19159746884,2018.97724990523,10090000
