node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,286,0.0415638768469009,5.27854742197697,7.21823889403292,5.30670800977272,7.28977947538543,0.0415638768469009,0,2016.52339312606,2016.56495700291,12340000
285,554,0.0200390904007861,5.27854742197697,7.21823889403292,5.33202889644239,7.15525232751075,0.0200390904007861,0,2016.52339312606,2016.54343221646,12340000
286,297,0.110465506179477,5.30670800977272,7.28977947538543,5.29690629994749,7.53715078503202,0.152029383026377,0.0415638768469009,2016.56495700291,2016.67542250909,12340000
286,287,0.820842920103987,5.30670800977272,7.28977947538543,5.42870255692357,7.09071486889504,0.862406796950888,0.0415638768469009,2016.56495700291,2017.38579992301,12340000
287,290,0.0206772193065596,5.42870255692357,7.09071486889504,5.46483031650984,7.12936538281879,0.883084016257447,0.862406796950888,2017.38579992301,2017.40647714232,12340000
287,288,0.432679926056838,5.42870255692357,7.09071486889504,5.39162153410458,7.08069602350803,1.29508672300773,0.862406796950888,2017.38579992301,2017.81847984907,12340000
288,1,0.255125602065992,5.39162153410458,7.08069602350803,7.36539951407771,3.91881342018189,1.55021232507372,1.29508672300773,2017.81847984907,2018.07360545114,12340000
288,289,0.144364508029666,5.39162153410458,7.08069602350803,5.38621583301357,7.11316212477803,1.43945123103739,1.29508672300773,2017.81847984907,2017.9628443571,12340000
289,3,0.149647968552259,5.38621583301357,7.11316212477803,5.42185348332575,7.09014474167729,1.58909919958965,1.43945123103739,2017.9628443571,2018.11249232565,12340000
289,2,0.172456099493578,5.38621583301357,7.11316212477803,5.46574565273585,7.07754196274343,1.61190733053097,1.43945123103739,2017.9628443571,2018.13530045659,12340000
290,294,0.509910897821644,5.46483031650984,7.12936538281879,5.46417552823564,7.10984529451573,1.39299491407909,0.883084016257447,2017.40647714232,2017.91638804014,12340000
290,291,0.0320037112777776,5.46483031650984,7.12936538281879,5.3436924153005,6.94451366616827,0.915087727535225,0.883084016257447,2017.40647714232,2017.4384808536,12340000
291,7,0.623698297103462,5.3436924153005,6.94451366616827,6.13756348964503,6.47503996005517,1.53878602463869,0.915087727535225,2017.4384808536,2018.0621791507,12340000
291,292,0.0407963029627396,5.3436924153005,6.94451366616827,5.27818485409485,7.55614759784188,0.955884030497964,0.915087727535225,2017.4384808536,2017.47927715656,12340000
292,4,0.485531863286667,5.27818485409485,7.55614759784188,7.68817860706757,8.53195819430401,1.44141589378463,0.955884030497964,2017.47927715656,2017.96480901985,12340000
292,293,0.199379279729648,5.27818485409485,7.55614759784188,5.25076176154767,7.55960806101202,1.15526331022761,0.955884030497964,2017.47927715656,2017.67865643629,12340000
293,5,0.811669302449897,5.25076176154767,7.55960806101202,7.40483372913598,3.24919915557225,1.96693261267751,1.15526331022761,2017.67865643629,2018.49032573874,12340000
293,6,0.113373250040452,5.25076176154767,7.55960806101202,5.02837703942267,7.90352578185069,1.26863656026806,1.15526331022761,2017.67865643629,2017.79202968633,12340000
294,295,0.100706892642142,5.46417552823564,7.10984529451573,5.46516559985136,7.10928297805693,1.49370180672123,1.39299491407909,2017.91638804014,2018.01709493278,12340000
294,11,0.196690739099293,5.46417552823564,7.10984529451573,5.46101576831892,7.1206913010205,1.58968565317838,1.39299491407909,2017.91638804014,2018.11307877924,12340000
295,8,0.0757169159380009,5.46516559985136,7.10928297805693,5.45871676217223,7.08299044618359,1.56941872265923,1.49370180672123,2018.01709493278,2018.09281184872,12340000
295,296,0.00128905752789343,5.46516559985136,7.10928297805693,5.45371356538978,7.08800944640346,1.49499086424913,1.49370180672123,2018.01709493278,2018.01838399031,12340000
296,10,0.152311843732287,5.45371356538978,7.08800944640346,5.46622862675281,7.0895920192119,1.64730270798141,1.49499086424913,2018.01838399031,2018.17069583404,12340000
296,9,0.0944006423160086,5.45371356538978,7.08800944640346,5.4476894022181,7.12144562363158,1.58939150656514,1.49499086424913,2018.01838399031,2018.11278463263,12340000
297,298,0.0906370447795801,5.29690629994749,7.53715078503202,4.93881469689929,6.85826448072344,0.242666427805958,0.152029383026377,2016.67542250909,2016.76605955387,12340000
297,308,0.103200765809985,5.29690629994749,7.53715078503202,5.34694052505572,7.51092981692522,0.255230148836363,0.152029383026377,2016.67542250909,2016.7786232749,12340000
298,302,0.313288615274297,4.93881469689929,6.85826448072344,6.65099999778465,4.19452015094515,0.555955043080255,0.242666427805958,2016.76605955387,2017.07934816914,12340000
298,299,1.04409313862995,4.93881469689929,6.85826448072344,4.74927245036361,7.02636462673919,1.2867595664359,0.242666427805958,2016.76605955387,2017.8101526925,12340000
299,12,0.0483404581867717,4.74927245036361,7.02636462673919,4.74891384444597,7.02633476344322,1.33510002462268,1.2867595664359,2017.8101526925,2017.85849315069,12340000
299,300,0.00678779356928416,4.74927245036361,7.02636462673919,4.71002357109427,7.01746692782285,1.29354736000519,1.2867595664359,2017.8101526925,2017.81694048607,12340000
300,13,0.0415526646174875,4.71002357109427,7.01746692782285,4.74310714649024,7.05672440404406,1.33510002462268,1.29354736000519,2017.81694048607,2017.85849315069,12340000
300,301,0.030321710325393,4.71002357109427,7.01746692782285,4.75420904748471,7.05135116341913,1.32386907033058,1.29354736000519,2017.81694048607,2017.84726219639,12340000
301,15,0.0112309542920945,4.75420904748471,7.05135116341913,4.77096234696152,7.04498835194296,1.33510002462268,1.32386907033058,2017.84726219639,2017.85849315069,12340000
301,14,0.0852035570316536,4.75420904748471,7.05135116341913,4.72611225608435,7.02453285364603,1.40907262736224,1.32386907033058,2017.84726219639,2017.93246575342,12340000
302,303,0.724647452853885,6.65099999778465,4.19452015094515,6.63549589946816,3.43076103425238,1.28060249593414,0.555955043080255,2017.07934816914,2017.803995622,12340000
302,22,0.943911479761081,6.65099999778465,4.19452015094515,6.62235437174772,3.33741590844611,1.49986652284134,0.555955043080255,2017.07934816914,2018.0232596489,12340000
303,21,0.241995353908894,6.63549589946816,3.43076103425238,6.6323225974668,3.35242011328389,1.52259784984303,1.28060249593414,2017.803995622,2018.04599097591,12340000
303,304,0.16019956675156,6.63549589946816,3.43076103425238,7.26084343193946,3.13648498330547,1.4408020626857,1.28060249593414,2017.803995622,2017.96419518875,12340000
304,16,0.0767752878576182,7.26084343193946,3.13648498330547,7.4160719856393,3.25861511053355,1.51757735054332,1.4408020626857,2017.96419518875,2018.04097047661,12340000
304,305,0.0535925129423171,7.26084343193946,3.13648498330547,7.3497402037687,3.96640038216823,1.49439457562802,1.4408020626857,2017.96419518875,2018.01778770169,12340000
305,17,0.0660458147429077,7.3497402037687,3.96640038216823,7.37493434822402,3.91711462235055,1.56044039037092,1.49439457562802,2018.01778770169,2018.08383351643,12340000
305,306,0.0055789338742045,7.3497402037687,3.96640038216823,7.35707311827629,3.97505056457203,1.49997350950222,1.49439457562802,2018.01778770169,2018.02336663556,12340000
306,20,0.0147598454844537,7.35707311827629,3.97505056457203,7.3611389782399,3.9510629986232,1.51473335498668,1.49997350950222,2018.02336663556,2018.03812648105,12340000
306,307,0.563850076144864,7.35707311827629,3.97505056457203,5.07135361771879,6.44945921078647,2.06382358564709,1.49997350950222,2018.02336663556,2018.58721671171,12340000
307,19,0.054297818395594,5.07135361771879,6.44945921078647,4.767582445205,7.05685969251339,2.11812140404268,2.06382358564709,2018.58721671171,2018.6415145301,12340000
307,18,0.0329202745918593,5.07135361771879,6.44945921078647,5.0759904243591,6.40242035287521,2.09674386023894,2.06382358564709,2018.58721671171,2018.6201369863,12340000
308,544,0.0222731914379999,5.34694052505572,7.51092981692522,5.44549995782331,7.55566489498247,0.277503340274363,0.255230148836363,2016.7786232749,2016.80089646634,12340000
308,309,0.0444938041431229,5.34694052505572,7.51092981692522,5.24654128245553,8.00595973451713,0.299723952979486,0.255230148836363,2016.7786232749,2016.82311707904,12340000
309,310,0.253905892452845,5.24654128245553,8.00595973451713,5.3356776214669,7.35168849000211,0.553629845432331,0.299723952979486,2016.82311707904,2017.07702297149,12340000
309,322,1.98043253171214,5.24654128245553,8.00595973451713,5.20897762140289,6.87439664028164,2.28015648469163,0.299723952979486,2016.82311707904,2018.80354961075,12340000
310,321,0.323905749479547,5.3356776214669,7.35168849000211,6.14775225548766,7.53237600872841,0.877535594911878,0.553629845432331,2017.07702297149,2017.40092872097,12340000
310,311,0.12380973220287,5.3356776214669,7.35168849000211,5.25480450536788,7.35277383043811,0.677439577635202,0.553629845432331,2017.07702297149,2017.2008327037,12340000
311,312,0.346850566365291,5.25480450536788,7.35277383043811,4.43341109213512,7.11579542296299,1.02429014400049,0.677439577635202,2017.2008327037,2017.54768327006,12340000
311,314,0.895982405281884,5.25480450536788,7.35277383043811,4.77122854630717,6.97276587379225,1.57342198291709,0.677439577635202,2017.2008327037,2018.09681510898,12340000
312,313,0.058423191145593,4.43341109213512,7.11579542296299,4.83640926047785,6.48471132928972,1.08271333514609,1.02429014400049,2017.54768327006,2017.60610646121,12340000
312,23,0.25033659258438,4.43341109213512,7.11579542296299,5.08924923222984,6.3822403778099,1.27462673658487,1.02429014400049,2017.54768327006,2017.79801986265,12340000
313,25,0.16475683638369,4.83640926047785,6.48471132928972,5.10166593800707,6.37156787891217,1.24747017152978,1.08271333514609,2017.60610646121,2017.77086329759,12340000
313,24,0.309920936051778,4.83640926047785,6.48471132928972,4.73325054260397,7.0180665278541,1.39263427119786,1.08271333514609,2017.60610646121,2017.91602739726,12340000
