node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
285,287,0.0594021815331942,5.97844043653863,7.34718804547644,5.74968814319634,6.8347486899613,0.0594021815331942,0,2016.25870089684,2016.31810307838,16660000
285,286,1.28806099772789,5.97844043653863,7.34718804547644,5.33110051177596,7.40795584575743,1.28806099772789,0,2016.25870089684,2017.54676189457,16660000
286,1,0.312695816666391,5.33110051177596,7.40795584575743,5.45796723181152,7.44811189965996,1.60075681439429,1.28806099772789,2017.54676189457,2017.85945771124,16660000
286,2,0.289813447894925,5.33110051177596,7.40795584575743,4.76673211390952,7.02678261049026,1.57787444562282,1.28806099772789,2017.54676189457,2017.83657534247,16660000
287,312,0.114273651174683,5.74968814319634,6.8347486899613,5.50460851866146,6.71526384995027,0.173675832707877,0.0594021815331942,2016.31810307838,2016.43237672955,16660000
287,288,0.0572910880436464,5.74968814319634,6.8347486899613,5.88755743226265,7.05032502235675,0.116693269576841,0.0594021815331942,2016.31810307838,2016.37539416642,16660000
288,300,0.442487434030408,5.88755743226265,7.05032502235675,5.97121570552164,7.53273074304324,0.559180703607248,0.116693269576841,2016.37539416642,2016.81788160045,16660000
288,289,0.889389372724319,5.88755743226265,7.05032502235675,5.06871938517148,6.23290151257202,1.00608264230116,0.116693269576841,2016.37539416642,2017.26478353914,16660000
289,290,0.370541275557617,5.06871938517148,6.23290151257202,4.96159203593035,6.15439758258519,1.37662391785878,1.00608264230116,2017.26478353914,2017.6353248147,16660000
289,14,0.508778104691531,5.06871938517148,6.23290151257202,4.75441865291279,7.00896569525062,1.51486074699269,1.00608264230116,2017.26478353914,2017.77356164384,16660000
290,13,0.160699357301634,4.96159203593035,6.15439758258519,6.73235950868322,6.20444720839448,1.53732327516041,1.37662391785878,2017.6353248147,2017.796024172,16660000
290,291,0.0712520929378595,4.96159203593035,6.15439758258519,5.05168094495711,6.38509868466107,1.44787601079664,1.37662391785878,2017.6353248147,2017.70657690764,16660000
291,292,1.28787536492406,5.05168094495711,6.38509868466107,5.10807377461808,6.8115964643553,2.73575137572069,1.44787601079664,2017.70657690764,2018.99445227256,16660000
291,12,0.109050087806572,5.05168094495711,6.38509868466107,5.08269600882557,6.38672365575538,1.55692609860321,1.44787601079664,2017.70657690764,2017.81562699545,16660000
292,3,0.201027179491175,5.10807377461808,6.8115964643553,4.76634321131966,7.02777789360259,2.93677855521187,2.73575137572069,2018.99445227256,2019.19547945205,16660000
292,293,1.11256181941304,5.10807377461808,6.8115964643553,5.14462890969853,7.19285999359497,3.84831319513374,2.73575137572069,2018.99445227256,2020.10701409198,16660000
293,294,1.45243093228651,5.14462890969853,7.19285999359497,5.09191268999886,7.09672490589597,5.30074412742025,3.84831319513374,2020.10701409198,2021.55944502426,16660000
293,295,0.39154378118474,5.14462890969853,7.19285999359497,5.14481768979877,6.98963203389831,4.23985697631848,3.84831319513374,2020.10701409198,2020.49855787316,16660000
294,4,1.19493853738071,5.09191268999886,7.09672490589597,8.65991280630062,7.24626743491065,6.49568266480096,5.30074412742025,2021.55944502426,2022.75438356164,16660000
294,5,1.21959607162738,5.09191268999886,7.09672490589597,5.44177325150272,7.08856730211208,6.52034019904763,5.30074412742025,2021.55944502426,2022.77904109589,16660000
295,296,1.55675736540834,5.14481768979877,6.98963203389831,6.36206356510951,6.83248938224624,5.79661434172681,4.23985697631848,2020.49855787316,2022.05531523857,16660000
295,11,2.20651061998937,5.14481768979877,6.98963203389831,6.766053494,3.956264326,6.44636759630785,4.23985697631848,2020.49855787316,2022.70506849315,16660000
296,298,0.329355276779185,6.36206356510951,6.83248938224624,5.78925962139925,6.93038925985932,6.125969618506,5.79661434172681,2022.05531523857,2022.38467051535,16660000
296,297,0.500564135318184,6.36206356510951,6.83248938224624,6.36233513770755,6.82352788147222,6.297178477045,5.79661434172681,2022.05531523857,2022.55587937389,16660000
297,7,0.131310880481039,6.36233513770755,6.82352788147222,7.027560915,6.032394922,6.42848935752604,6.297178477045,2022.55587937389,2022.68719025437,16660000
297,6,0.264257612413452,6.36233513770755,6.82352788147222,6.20301577615851,5.5318415470051,6.56143608945845,6.297178477045,2022.55587937389,2022.8201369863,16660000
298,10,0.10098622414127,5.78925962139925,6.93038925985932,6.22244465618416,8.20434780298871,6.22695584264727,6.125969618506,2022.38467051535,2022.48565673949,16660000
298,299,0.0591663120159391,5.78925962139925,6.93038925985932,5.70467079542069,7.30562866245717,6.18513593052194,6.125969618506,2022.38467051535,2022.44383682736,16660000
299,8,0.529432484630513,5.70467079542069,7.30562866245717,5.0660186896832,6.36417722676655,6.71456841515245,6.18513593052194,2022.44383682736,2022.973269312,16660000
299,9,0.622875501402316,5.70467079542069,7.30562866245717,5.54041788216536,7.48901980514848,6.80801143192425,6.18513593052194,2022.44383682736,2023.06671232877,16660000
300,303,0.160800124509157,5.97121570552164,7.53273074304324,6.07366751495924,7.44994819828349,0.719980828116405,0.559180703607248,2016.81788160045,2016.97868172496,16660000
300,301,0.669496615306151,5.97121570552164,7.53273074304324,5.05918452307502,6.40103667344028,1.2286773189134,0.559180703607248,2016.81788160045,2017.48737821576,16660000
301,15,0.28393192372755,5.05918452307502,6.40103667344028,5.08924923222984,6.3822403778099,1.51260924264095,1.2286773189134,2017.48737821576,2017.77131013948,16660000
301,302,0.174673256896515,5.05918452307502,6.40103667344028,4.94195145080355,6.48717654638024,1.40335057580991,1.2286773189134,2017.48737821576,2017.66205147265,16660000
302,17,0.116631483347444,4.94195145080355,6.48717654638024,5.10166593800707,6.37156787891217,1.51998205915736,1.40335057580991,2017.66205147265,2017.778682956,16660000
302,16,0.253975924607406,4.94195145080355,6.48717654638024,4.73325054260397,7.0180665278541,1.65732650041732,1.40335057580991,2017.66205147265,2017.91602739726,16660000
303,304,1.17864325939407,6.07366751495924,7.44994819828349,4.758513904189,7.03572809436938,1.89862408751047,0.719980828116405,2016.97868172496,2018.15732498435,16660000
303,311,0.429832476743814,6.07366751495924,7.44994819828349,6.12264172181658,7.39889462446502,1.14981330486022,0.719980828116405,2016.97868172496,2017.4085142017,16660000
304,310,0.0446678754999752,4.758513904189,7.03572809436938,4.74743561849139,7.03966655703301,1.94329196301045,1.89862408751047,2018.15732498435,2018.20199285985,16660000
304,305,0.0335974647770874,4.758513904189,7.03572809436938,4.79952998643458,7.00937180071883,1.93222155228756,1.89862408751047,2018.15732498435,2018.19092244913,16660000
305,23,0.028627491616672,4.79952998643458,7.00937180071883,4.76266504007526,7.05247915535599,1.96084904390423,1.93222155228756,2018.19092244913,2018.21954994075,16660000
305,306,0.197289066577476,4.79952998643458,7.00937180071883,4.80309067758178,6.93244536759127,2.12951061886504,1.93222155228756,2018.19092244913,2018.38821151571,16660000
306,308,0.390249653964695,4.80309067758178,6.93244536759127,4.79364880030539,6.91921248013257,2.51976027282973,2.12951061886504,2018.38821151571,2018.77846116967,16660000
306,307,0.717600511514078,4.80309067758178,6.93244536759127,6.61594149694159,3.32492985521498,2.84711113037912,2.12951061886504,2018.38821151571,2019.10581202722,16660000
307,19,0.14446194538081,6.61594149694159,3.32492985521498,6.60698591359639,3.31828407060386,2.99157307575993,2.84711113037912,2019.10581202722,2019.2502739726,16660000
307,18,0.25131126044934,6.61594149694159,3.32492985521498,6.64085245795831,3.33153480629673,3.09842239082846,2.84711113037912,2019.10581202722,2019.35712328767,16660000
308,20,1.06085389882045,4.79364880030539,6.91921248013257,4.76341001118211,7.04400039979377,3.58061417165018,2.51976027282973,2018.77846116967,2019.83931506849,16660000
308,309,0.276337138308143,4.79364880030539,6.91921248013257,5.10538479031703,6.39677851332696,2.79609741113788,2.51976027282973,2018.77846116967,2019.05479830798,16660000
309,22,0.0858866235261626,5.10538479031703,6.39677851332696,5.10074795676862,6.40569547128448,2.88198403466404,2.79609741113788,2019.05479830798,2019.14068493151,16660000
309,21,0.0283523769507479,5.10538479031703,6.39677851332696,5.09556863503273,6.37028109463295,2.82444978808862,2.79609741113788,2019.05479830798,2019.08315068493,16660000
310,25,0.0100934083036215,4.74743561849139,7.03966655703301,4.7616706728537,7.03067860155196,1.95338537131407,1.94329196301045,2018.20199285985,2018.21208626816,16660000
310,24,0.0408791133067794,4.74743561849139,7.03966655703301,4.73320861622336,7.00837246883453,1.98417107631723,1.94329196301045,2018.20199285985,2018.24287197316,16660000
311,27,0.346803906755222,6.12264172181658,7.39889462446502,6.40582348181436,7.52113047504597,1.49661721161544,1.14981330486022,2017.4085142017,2017.75531810846,16660000
311,26,0.343602223547105,6.12264172181658,7.39889462446502,6.72341274176775,6.2036992688351,1.49341552840732,1.14981330486022,2017.4085142017,2017.75211642525,16660000
312,313,0.0125928483156983,5.50460851866146,6.71526384995027,5.51368367740178,6.71672405831308,0.186268681023575,0.173675832707877,2016.43237672955,2016.44496957787,16660000
312,551,0.390079004036672,5.50460851866146,6.71526384995027,5.51573274236641,6.73197860121526,0.563754836744549,0.173675832707877,2016.43237672955,2016.82245573359,16660000
313,314,0.0734821368602887,5.51368367740178,6.71672405831308,6.09364042735883,7.03707545329367,0.259750817883864,0.186268681023575,2016.44496957787,2016.51845171473,16660000
313,548,1.25141613215097,5.51368367740178,6.71672405831308,4.72651128248632,7.01772511440583,1.43768481317455,0.186268681023575,2016.44496957787,2017.69638571002,16660000
314,323,0.024273043479301,6.09364042735883,7.03707545329367,6.07357083152667,7.14366908719311,0.284023861363165,0.259750817883864,2016.51845171473,2016.54272475821,16660000
314,315,1.77809087801718,6.09364042735883,7.03707545329367,5.96413068391008,6.77847908315439,2.03784169590104,0.259750817883864,2016.51845171473,2018.29654259274,16660000
315,316,0.0340229365239946,5.96413068391008,6.77847908315439,5.63287792554803,6.57749249976789,2.07186463242503,2.03784169590104,2018.29654259274,2018.33056552927,16660000
315,321,0.249405479228528,5.96413068391008,6.77847908315439,6.19727072803998,6.73241376008191,2.28724717512957,2.03784169590104,2018.29654259274,2018.54594807197,16660000
316,318,0.0216646258314057,5.63287792554803,6.57749249976789,5.10529751690508,6.39468628846507,2.09352925825644,2.07186463242503,2018.33056552927,2018.3522301551,16660000
316,317,0.801505514463371,5.63287792554803,6.57749249976789,6.01977291103128,6.44778974742264,2.87337014688841,2.07186463242503,2018.33056552927,2019.13207104373,16660000
