state,G1,G1_stem,G1_mono,G2,G2_stem,G2_mono,CIV,CIV_stem,CIV_mono
STATE_245000000,2024.3129146597946,2023.8536036597945,True,2024.4809716597945,2023.6664056597945,True,2025.0737495297947,2018.6379795297946,True
STATE_246000000,2024.6865597897945,2023.9812167897944,True,2024.4959607897945,2023.8245697897946,True,2025.0669820397945,2018.7172120397945,True
STATE_247000000,2024.5303123857946,2023.9156663857946,True,2024.4519494857946,2023.8585684857944,True,2024.9170228657945,2018.7237128657944,True
STATE_248000000,2024.6624142797946,2023.9109612797947,True,2024.5509092797947,2023.7963302797946,True,2025.0354132797945,2018.9454132797946,True
STATE_249000000,2024.5793003497945,2023.8511273497945,True,2024.6645473497945,2023.6531773497945,True,2024.9119093497945,2018.6401993497946,True
STATE_250000000,2024.5266421097945,2023.8378111097945,True,2024.8610475097946,2024.2243215097944,True,2025.1100617797945,2018.7177517797945,True
STATE_251000000,2024.5457671397946,2023.9209841397944,True,2024.6504591397945,2023.7234781397945,True,2025.0715771197945,2018.6549971197944,True
STATE_252000000,2024.5053889897947,2023.9378449897947,True,2024.6765119897946,2023.8122449897946,True,2024.9508294897946,2018.8073794897946,True
STATE_253000000,2024.4933138997944,2023.8206278997945,True,2024.6188173997946,2023.7330863997945,True,2025.0462647297945,2018.7052347297945,True
STATE_254000000,2024.6676859997945,2023.9936769997946,True,2024.7568959997946,2023.9484689997946,True,2024.7118842997945,2018.7911542997945,True
STATE_255000000,2024.3385170997947,2023.7791090997946,True,2024.5117447997945,2023.6987497997945,True,2024.8046664697947,2018.6442164697946,True
STATE_256000000,2024.7071674797944,2024.0893054797946,True,2024.7443584797945,2023.7736414797946,True,2025.0434610797945,2018.7693310797945,True
STATE_257000000,2024.4497050997945,2023.7313540997945,True,2024.6371330997945,2024.1177300997945,True,2024.9035703497946,2018.6747603497945,True
STATE_258000000,2024.5847014490075,2024.0300954490076,True,2024.4283374490076,2024.1411394490076,True,2024.5223210490076,2018.6730410490077,True
STATE_259000000,2024.5502907997945,2023.8554457997946,True,2024.6198365997946,2023.9699455997945,True,2025.1297649997946,2018.6963549997945,True
STATE_260000000,2024.7905999897944,2024.0992699897945,True,2024.7951475897944,2024.1477705897944,True,2024.8010031897945,2018.9597731897945,True
STATE_261000000,2024.5370454497945,2023.7181014497946,True,2024.4882344497946,2024.1024904497947,True,2025.0345328797946,2018.7120628797945,True
STATE_262000000,2024.5906722490076,2023.5675322490076,True,2024.6863762490075,2023.6291862490075,True,2025.0578512490076,2018.8382612490075,True
STATE_263000000,2024.5626770797946,2023.6979740797944,True,2024.0706882797945,2023.6675802797945,True,2025.1207733057945,2018.8257533057945,True
STATE_264000000,2024.4929089997945,2023.7031869997945,True,2024.6911092997946,2023.6445792997947,True,2025.1456960897947,2018.7017060897947,True
STATE_265000000,2024.5034197597945,2023.6151377597946,True,2024.7491556597945,2023.5624456597945,True,2025.0329406357946,2018.7306206357946,True
STATE_266000000,2024.4341088490073,2023.7685958490074,True,2024.8370613490074,2023.6835513490075,True,2024.7403336490074,2018.9572836490074,True
STATE_267000000,2024.6689495097946,2023.8494145097945,True,2024.6137324097945,2023.7494154097944,True,2024.7533824097945,2018.5075324097945,True
STATE_268000000,2024.6454562897945,2023.8624892897947,True,2024.7324932897945,2023.6666832897947,True,2024.8405295897946,2018.6557695897945,True
STATE_269000000,2024.6282155997947,2023.7767665997947,True,2024.4696825997946,2023.6346555997945,True,2025.0786395197945,2018.7898295197945,True
STATE_270000000,2024.7773672997946,2023.8109712997946,True,2024.7684522997945,2023.6709422997944,True,2025.1560774097945,2018.6990774097944,True
STATE_271000000,2024.6848239997944,2023.7895769997945,True,2024.6139049997944,2023.6657139997944,True,2024.7470526997945,2018.6208526997946,True
STATE_272000000,2024.7383449897945,2023.8908149897945,True,2024.7028179897945,2023.6780179897946,True,2025.0404547207945,2018.6509047207946,True
STATE_273000000,2024.5611417157945,2023.9478387157947,True,2024.4284287157946,2023.7608897157945,True,2024.6956989357946,2018.8556689357945,True
STATE_274000000,2024.6226168297944,2023.8959878297944,True,2024.2625708297944,2023.7087358297945,True,2025.0906926997945,2018.9224126997944,True
STATE_275000000,2024.4911497597946,2023.6580587597946,True,2024.7798158597946,2023.6044458597946,True,2025.0522446597945,2018.6482446597945,True
STATE_276000000,2024.6513035997943,2023.7915805997945,True,2024.7777275997944,2023.5906875997944,True,2024.9645457577944,2018.5111857577945,True
STATE_277000000,2024.5744048197946,2023.8530048197947,True,2024.4447778197946,2023.7281598197947,True,2024.9780048497946,2018.6189448497946,True
STATE_278000000,2024.5707005297945,2023.8065385297946,True,2024.6715625297945,2023.5901225297946,True,2024.6734767297946,2018.8718467297945,True
STATE_279000000,2024.5707419597945,2023.8796479597945,True,2024.6105457597946,2023.9487067597945,True,2024.7931786597944,2018.5896886597945,True
STATE_280000000,2024.6946425013691,2023.602402501369,True,2024.513617301369,2023.686252301369,True,2024.773719431369,2018.657029431369,True
STATE_281000000,2024.7162200497946,2023.8887520497944,True,2024.7939434497946,2024.3565304497945,True,2024.9567334497945,2018.6374434497945,True
STATE_282000000,2024.4452441997944,2023.6956251997944,True,2024.5818651997945,2023.8536581997944,True,2024.2857421397944,2018.7077421397944,True
STATE_283000000,2024.4084574497945,2023.8276374497946,True,2024.6030097497946,2023.9279547497945,True,2024.8951672797946,2018.9277872797945,True
STATE_284000000,2024.7668174397947,2023.9990294397946,True,2024.5735905797947,2023.9501705797948,True,2024.9962025197947,2018.9442425197947,True
STATE_285000000,2024.5610058997945,2023.7345008997945,True,2024.5465097997944,2023.6548037997945,True,2025.0138071997944,2018.7001071997945,True
STATE_286000000,2024.7475690457945,2023.9616140457947,True,2024.4544959457946,2024.1618119457946,True,2024.6541938457947,2018.5621438457947,True
STATE_287000000,2024.6654254527946,2024.0072584527945,True,2024.4909742327945,2023.8472062327946,True,2025.0261569727945,2018.9284069727946,True
STATE_288000000,2024.6247144397946,2024.1460814397944,True,2024.7436867397946,2023.9055957397945,True,2024.9507485897946,2019.1998085897944,True
STATE_289000000,2024.6966769997944,2024.0893569997945,True,2024.7087019997944,2023.9516699997944,True,2025.1218073697944,2018.6660973697944,True
STATE_290000000,2024.6407958997945,2024.0972458997946,True,2024.6707128997946,2023.9737108997945,True,2024.5788832697945,2018.7207632697946,True
STATE_291000000,2024.5829152997946,2024.0991042997946,True,2024.7753132997946,2023.8627182997946,True,2025.0512891797946,2018.6994491797946,True
STATE_292000000,2024.5569902997947,2023.7875222997945,True,2024.4854363997947,2023.7395593997946,True,2024.9486914797947,2018.7280214797947,True
STATE_293000000,2024.5571142997944,2023.9603562997945,True,2024.7728418997945,2024.1840848997945,True,2025.0278534487945,2018.5935734487946,True
STATE_294000000,2024.5015400297946,2023.6551550297945,True,2024.5707811297946,2023.6180491297944,True,2024.9941451297946,2018.9325451297946,True
STATE_295000000,2024.6667125297945,2023.7932205297946,True,2024.5017125297945,2023.6563625297945,True,2024.8854308597945,2018.6622408597946,True
STATE_296000000,2024.6236546790076,2023.9499216790075,True,2024.7589236790075,2023.6692036790075,True,2024.7591054190075,2018.6729354190074,True
STATE_297000000,2024.4158529797946,2023.8457589797945,True,2024.6141379797946,2023.5924879797944,True,2025.0989922797946,2018.6211122797945,True
STATE_298000000,2024.6344169997947,2023.7012579997947,True,2024.7633013997947,2023.6516813997946,True,2024.8867816197946,2018.6432116197946,True
STATE_299000000,2024.5259945597945,2023.7792955597945,True,2024.7060195597944,2023.6242295597945,True,2024.7709504387944,2018.6708004387945,True
STATE_300000000,2024.6394485797946,2023.9044205797945,True,2024.3770534797945,2023.8250424797945,True,2025.0593235397946,2018.8302335397946,True
STATE_301000000,2024.3628834097944,2023.8853514097946,True,2024.4381354097945,2023.7170244097945,True,2025.1321402997944,2018.8575202997945,True
STATE_302000000,2024.5799217997944,2023.7042367997944,True,2024.5781426997944,2023.9533106997944,True,2025.1344752897944,2018.7966352897945,True
STATE_303000000,2024.6065001850445,2023.8194131850446,True,2024.3317741850447,2023.6910861850445,True,2024.7265231050446,2018.9119931050445,True
STATE_304000000,2024.3245626897944,2023.6391856897944,True,2024.3153600697945,2023.3939770697946,True,2024.8790272697945,2018.7774272697945,True
STATE_305000000,2024.5261070997947,2023.7150660997945,True,2024.5683631997947,2023.4694931997947,True,2025.0152851997946,2018.6097351997946,True
STATE_306000000,2024.6823395677945,2023.8700075677946,True,2024.4101682677947,2023.5843492677946,True,2024.9567957677946,2018.5043957677947,True
STATE_307000000,2024.6054146997944,2023.7022236997946,True,2024.3430308997945,2023.5742218997946,True,2024.5835935697944,2018.6546935697945,True
STATE_308000000,2024.5981732597945,2023.8406102597946,True,2024.7265190897945,2023.6686690897945,True,2024.8941688697946,2018.6380188697945,True
STATE_309000000,2024.4610393097946,2023.9758293097946,True,2024.7298145097946,2023.9384945097945,True,2025.1588513497945,2018.6571013497946,True
STATE_310000000,2024.6885281297946,2023.9756091297945,True,2024.6098679297945,2023.9127509297946,True,2025.0258048297944,2018.7871548297944,True
STATE_311000000,2024.5631420597945,2023.7476870597945,True,2024.7281901597946,2023.6847501597945,True,2024.7686672597945,2018.7087172597946,True
STATE_312000000,2024.3912204397946,2023.7222474397945,True,2024.7335323397945,2023.7029023397945,True,2024.9995924797945,2018.9016024797945,True
STATE_313000000,2024.6129839297946,2023.6997979297946,True,2024.5032487297944,2023.6682637297945,True,2024.7779982497946,2018.7158582497946,True
STATE_314000000,2024.7316486997945,2023.8617376997945,True,2024.7888246997945,2023.5141246997944,True,2024.7431853397945,2018.7889553397945,True
STATE_315000000,2024.5773607887945,2023.6708907887946,True,2024.6583097887947,2023.5433797887947,True,2024.8680096997946,2018.7174396997946,True
STATE_316000000,2024.5539996497946,2023.6165746497945,True,2024.3561419497946,2023.5820049497945,True,2025.0892860297945,2018.6702660297944,True
STATE_317000000,2024.7226630890075,2023.8618690890075,True,2024.6879947490077,2023.6976697490077,True,2025.0169938150075,2018.6998338150077,True
STATE_318000000,2024.5997146997945,2023.8193816997946,True,2024.6755855997947,2023.8897685997945,True,2025.0589928997945,2018.7050228997946,True
STATE_319000000,2024.5877269697944,2023.8904269697944,True,2024.5592573697945,2023.8329163697945,True,2025.0212711697945,2018.7733811697944,True
STATE_320000000,2024.5129791997945,2023.7723281997944,True,2024.1217371997946,2023.5579471997944,True,2025.0390932997946,2018.6784232997945,True
STATE_321000000,2024.3793531997944,2023.9265491997944,True,2024.7472721997945,2023.7486231997946,True,2025.0179964997944,2018.6370864997946,True
STATE_322000000,2024.6070871497946,2023.7577371497946,True,2024.5995800497944,2023.7410710497945,True,2025.0422144967945,2018.6960844967946,True
STATE_323000000,2024.5831710397947,2023.8543020397947,True,2024.5925477397946,2023.8327297397946,True,2024.9971722117946,2018.5615422117946,True
STATE_324000000,2024.4417032997947,2023.6533322997946,True,2024.4432371997946,2023.6204121997946,True,2024.8910605997946,2018.6712305997946,True
STATE_325000000,2024.4342984367945,2023.8417024367945,True,2024.5826131367944,2023.7892261367945,True,2024.9716394367945,2018.6217794367944,True
STATE_326000000,2024.3540741697946,2023.9093641697946,True,2024.7642701697946,2023.7594401697945,True,2024.9731493897946,2018.6534993897944,True
STATE_327000000,2024.6755887297945,2024.0265217297945,True,2024.4050741297947,2023.9324151297947,True,2024.4602817297946,2018.6812017297946,True
STATE_328000000,2024.5090361490074,2023.9418951490075,True,2024.7242216490074,2023.8840526490076,True,2024.7796109490075,2018.9102609490076,True
STATE_329000000,2024.6470181497943,2023.7343111497944,True,2024.2344166497944,2023.6376856497945,True,2025.1499208497944,2018.7614308497944,True
STATE_330000000,2024.5485835997947,2023.9157355997945,True,2024.3866995997946,2023.7963765997947,True,2024.7276794597947,2018.7304394597945,True
STATE_331000000,2024.5228780997945,2023.7863200997947,True,2024.5227886997945,2023.7102466997947,True,2024.8434058397947,2018.5991858397947,True
STATE_332000000,2024.3539494597946,2023.7315334597945,True,2024.6375104597946,2023.6062204597945,True,2024.9728134597947,2018.6446434597947,True
STATE_333000000,2024.5425570197945,2023.8474240197945,True,2024.4768820197946,2023.6954460197944,True,2024.7023034997944,2018.7070634997945,True
STATE_334000000,2024.2584754997945,2023.6539154997945,True,2024.5570049997946,2023.6240399997946,True,2025.1113435497946,2018.7245735497945,True
STATE_335000000,2024.3946406997945,2023.8354236997945,True,2024.4933636997946,2023.5976266997945,True,2024.9131715997946,2019.0510815997945,True
STATE_336000000,2024.3965372997945,2023.5410262997946,True,2024.7014587997946,2023.5090887997947,True,2024.8828177797946,2018.6847377797947,True
STATE_337000000,2024.4331776897945,2023.6368086897946,True,2024.6198136897945,2023.6375246897946,True,2025.0071946097946,2018.7705446097946,True
STATE_338000000,2024.4760197197945,2023.8320317197947,True,2024.5267077197946,2023.9108887197947,True,2025.0568867197946,2018.5820267197946,True
STATE_339000000,2024.4714396490074,2023.7207126490075,True,2024.5330006490074,2023.4971306490074,True,2025.0493848290075,2018.6596048290073,True
STATE_340000000,2024.5783582797944,2023.7031192797945,True,2024.4185458797945,2023.5851518797945,True,2024.6568686797946,2018.6754786797944,True
STATE_341000000,2024.4239739597945,2023.7299589597947,True,2024.6859699597946,2023.8354099597946,True,2024.6269514397945,2018.6907614397946,True
STATE_342000000,2024.5671282490073,2023.9360562490074,True,2024.7524490290075,2023.8914080290074,True,2025.0768602976075,2018.5913502976075,True
STATE_343000000,2024.5676454197944,2023.9147774197945,True,2024.4364656499945,2023.8327566499945,True,2024.7890212197944,2018.6186012197945,True
STATE_344000000,2024.4928195397947,2023.8190245397946,True,2024.7131345397947,2024.5998915397947,True,2024.9490406497946,2018.7098406497946,True
STATE_345000000,2024.6618914169946,2023.8544914169947,True,2024.8118815169946,2023.7934815169947,True,2024.9991645169946,2018.6390545169945,True
STATE_346000000,2024.7124322997945,2024.0591152997945,True,2024.5391362997946,2023.9435482997947,True,2025.1187690997945,2018.5239990997945,True
STATE_347000000,2024.6629260897946,2023.9973900897946,True,2024.4421483897945,2023.9830923897946,True,2024.8370718327944,2018.6439718327945,True
STATE_348000000,2024.6783169597945,2024.1594329597945,True,2024.5751600597946,2024.0924980597945,True,2025.0278689697946,2018.6757389697946,True
STATE_349000000,2024.6194402997946,2024.1251032997945,True,2024.6918675897946,2024.0900715897947,True,2024.8551653897946,2018.6895453897946,True
STATE_350000000,2024.6281086197946,2023.9817946197945,True,2024.7239586197945,2023.8122066197946,True,2024.9882042897946,2018.6867242897945,True
STATE_351000000,2024.6075575197947,2024.0190765197947,True,2024.4170701197945,2023.9276071197946,True,2024.9003108197946,2018.5687008197947,True
STATE_352000000,2024.4813091997944,2023.8641091997945,True,2024.7806731997944,2023.7427531997944,True,2024.8172412697945,2018.6400612697944,True
STATE_353000000,2024.5370196997947,2023.9312456997945,True,2024.6551309997947,2023.8231239997947,True,2024.7643375397947,2018.6673575397947,True
STATE_354000000,2024.6236634697946,2023.8515804697945,True,2024.5670804697945,2023.6978124697946,True,2025.0453538697946,2018.7292838697947,True
STATE_355000000,2024.4923583997945,2023.9273943997946,True,2024.4227263997946,2023.8053273997946,True,2024.8565723797947,2018.6766123797945,True
STATE_356000000,2024.6367809097944,2023.9289749097945,True,2024.6510753097946,2023.8620483097945,True,2025.2000117097944,2018.7084917097945,True
STATE_357000000,2024.6680542197944,2023.8320362197944,True,2024.7461472197945,2023.5949572197944,True,2025.0614943197945,2018.6390343197945,True
STATE_358000000,2024.5870910997946,2023.7361630997946,True,2024.7985180997946,2023.6149180997945,True,2024.9488244997947,2018.6227144997945,True
STATE_359000000,2024.5986566177944,2023.8312296177944,True,2024.6900376177944,2023.6958686177945,True,2024.6933114017945,2018.9312514017945,True
STATE_360000000,2024.4175655397944,2023.8352825397944,True,2024.7686475397945,2023.6433875397945,True,2024.7091237397944,2018.6140437397944,True
STATE_361000000,2024.7047396197945,2023.7188276197944,True,2024.4324632197945,2023.6636092197944,True,2025.0226559697944,2018.6658559697944,True
STATE_362000000,2024.6297096497947,2023.6709266497946,True,2024.5985830097948,2023.6660170097946,True,2025.0274490097947,2018.7166790097947,True
STATE_363000000,2024.6165559490075,2023.6719359490075,True,2024.4470499490074,2023.5266899490075,True,2024.9702801090075,2018.6308301090075,True
STATE_364000000,2024.4264793997945,2023.6760853997944,True,2024.6397629997946,2023.6633739997944,True,2024.4644312997946,2018.5335112997946,True
STATE_365000000,2024.5527893890076,2023.9092553890075,True,2024.7540430490076,2023.8765580490076,True,2025.0722251790075,2018.6300951790074,True
STATE_366000000,2024.7774016397946,2023.9440166397944,True,2024.7488376397946,2023.7500846397945,True,2024.6717320597945,2018.7163620597946,True
STATE_367000000,2024.6334173697944,2023.9706893697944,True,2024.7637933697945,2023.6910733697944,True,2024.9114241997945,2018.8709741997945,True
STATE_368000000,2024.6391510997946,2023.6669560997946,True,2024.7639730997946,2023.5564130997946,True,2025.1821342497947,2018.7647442497946,True
STATE_369000000,2024.5705869997946,2023.8951129997947,True,2024.6471748997947,2023.7604928997946,True,2024.9325949697945,2018.7077849697946,True
STATE_370000000,2024.6708045297944,2024.0691855297946,True,2024.5899385297944,2023.8930345297945,True,2024.9721759297945,2018.6598559297945,True
STATE_371000000,2024.5719468997945,2024.0707988997945,True,2024.6442288997946,2023.8185608997946,True,2024.8228119997946,2018.7551419997944,True
STATE_372000000,2024.5805032157946,2023.8378072157946,True,2024.6617382157945,2023.7405592157945,True,2025.0647617757945,2018.5774217757944,True
STATE_373000000,2024.3933330897944,2023.7172940897944,True,2024.8357370897945,2023.5942570897944,True,2024.9252945897945,2018.7078445897944,True
STATE_374000000,2024.5208466397946,2023.8871436397947,True,2024.7119616397945,2023.7138056397946,True,2024.9619789397946,2018.5316189397945,True
STATE_375000000,2024.7004662177947,2023.8104542177946,True,2024.4562154177945,2023.8152924177946,True,2024.7911731577944,2018.6868631577945,True
STATE_376000000,2024.5492863897946,2023.7804143897945,True,2024.7514936897946,2023.6301936897946,True,2024.8592587605945,2018.6968687605945,True
STATE_377000000,2024.4068548997946,2023.5740248997945,True,2024.7918158997945,2023.8177498997945,True,2024.9657308397946,2018.8462708397947,True
STATE_378000000,2024.3299697397947,2023.6380277397946,True,2024.5868347397945,2023.8299217397946,True,2024.8395640797946,2018.5318440797946,True
STATE_379000000,2024.4692518997945,2024.0212088997944,True,2024.7165278997945,2024.0212088997944,True,2024.9046795997945,2018.8430195997944,True
STATE_380000000,2024.6189539897946,2023.7741919897946,True,2024.6514978897947,2023.8196008897946,True,2024.6762488497945,2018.7335488497945,True
STATE_381000000,2024.5476927197944,2023.8145097197944,True,2024.8126057197944,2023.8145097197944,True,2025.0523255197945,2018.6843855197944,True
STATE_382000000,2024.5503563997945,2023.6306913997946,True,2024.7324092997947,2023.6886292997947,True,2025.1411095997946,2018.6949495997947,True
STATE_383000000,2024.5767194397947,2023.5783854397946,True,2024.6397750397946,2023.6403190397946,True,2025.1026524397946,2018.6513224397947,True
STATE_384000000,2024.3366838997947,2023.7531588997947,True,2024.5184623997945,2023.6678773997946,True,2024.8675797997946,2018.5885297997947,True
STATE_385000000,2024.5967814397945,2023.5964114397946,True,2024.5529974397946,2023.4538274397946,True,2024.9376796997947,2018.8714496997945,True
STATE_386000000,2024.5473820890077,2023.5943130890075,True,2024.7065740890075,2023.4838240890076,True,2025.0325511590077,2018.6476911590075,True
STATE_387000000,2024.7752593297944,2023.9706453297945,True,2024.8369743297944,2023.8392233297945,True,2025.0551871197945,2018.8409771197944,True
STATE_388000000,2024.5906018497947,2024.0285008497947,True,2024.7930558497947,2023.8468868497946,True,2024.7388432897947,2018.6285732897948,True
STATE_389000000,2024.4010707997945,2023.8004047997945,True,2024.5506527997945,2023.6910787997945,True,2024.8140044397944,2018.8288044397946,True
STATE_390000000,2024.6280618490075,2023.9003598490074,True,2024.6003072490075,2023.8419382490074,True,2024.8139446290074,2018.6026346290075,True
STATE_391000000,2024.6732246697948,2023.8498746697946,True,2024.7362556697947,2023.7250656697947,True,2025.0471029697947,2018.6356829697947,True
STATE_392000000,2024.373998741369,2023.7582287413688,True,2024.640079741369,2023.651055741369,True,2024.872728531369,2018.6442785313689,True
STATE_393000000,2024.3190748997945,2023.9047168997945,True,2024.6539238997946,2023.7563818997944,True,2024.9180259997945,2018.8048059997946,True
STATE_394000000,2024.5515873497945,2023.8444643497946,True,2024.7545863497946,2023.7287263497947,True,2025.0079814697947,2018.9573014697946,True
STATE_395000000,2024.6120229417945,2023.9185939417946,True,2024.4379833417945,2023.8373603417947,True,2024.9513577917946,2018.9630677917946,True
STATE_396000000,2024.8270012597945,2023.8547982597945,True,2024.5815638597946,2023.8012108597945,True,2024.9914521597946,2018.6424621597946,True
STATE_397000000,2024.3898875797945,2023.9075435797945,True,2024.4854805797945,2023.8000315797947,True,2025.0224505797946,2018.6677905797947,True
STATE_398000000,2024.5178046997946,2023.8567706997944,True,2024.8102476997944,2023.6535576997944,True,2024.8848477997944,2018.5618277997946,True
STATE_399000000,2024.6092472997946,2023.6638712997944,True,2024.6507932997945,2023.4526532997945,True,2024.9627379697945,2018.6679679697945,True
STATE_400000000,2024.5217756797945,2023.5639226797946,True,2024.6556392797945,2023.4850392797944,True,2024.9217212797944,2018.7306312797946,True
STATE_401000000,2024.5959731597945,2023.8688611597945,True,2024.5069841597945,2023.5961691597945,True,2024.9139812107944,2018.7764412107945,True
STATE_402000000,2024.6723989297946,2023.9472709297945,True,2024.5487219297947,2023.7767299297946,True,2025.0859686297947,2018.7812586297946,True
STATE_403000000,2024.6739496997945,2023.8578756997947,True,2024.5707496997945,2023.7217376997946,True,2025.1489133997945,2018.5843633997947,True
STATE_404000000,2024.4716946197946,2023.8940476197945,True,2024.6739436197945,2023.7150756197946,True,2024.5026036197946,2018.5646836197946,True
STATE_405000000,2024.5256999490075,2023.8451569490073,True,2024.7245600490073,2023.7632710490075,True,2024.9182723490073,2018.6595023490074,True
STATE_406000000,2024.6127538097946,2023.9908848097946,True,2024.5943947097946,2023.9373127097945,True,2025.0382990097946,2018.7152790097946,True
STATE_407000000,2024.7101653997945,2023.7830983997947,True,2024.4386965997946,2023.7067795997946,True,2024.8984389247946,2018.5502489247945,True
STATE_408000000,2024.6059019490076,2023.5995719490074,True,2024.6102393490075,2023.5336393490074,True,2025.0908321290076,2019.0125221290075,True
STATE_409000000,2024.5233118471645,2023.7377358471645,True,2024.6513422471644,2023.7018662471644,True,2024.7562735971644,2018.6873235971645,True
STATE_410000000,2024.4645930797947,2023.5920580797947,True,2024.6035514797945,2023.5430214797946,True,2025.1080861987946,2018.6800661987945,True
STATE_411000000,2024.6658987997946,2023.7765817997945,True,2024.3626797997945,2023.7624897997946,True,2025.0315747997945,2018.8977047997946,True
STATE_412000000,2024.5843440397946,2023.8354310397947,True,2024.7590515397947,2023.7355615397946,True,2024.0557913297946,2018.7487513297947,True
STATE_413000000,2024.4608159397944,2023.7596609397945,True,2024.6622449397944,2023.6208349397943,True,2025.0638338397944,2018.6593338397945,True
STATE_414000000,2024.5922040997946,2023.8713430997946,True,2024.6482310997944,2023.7419300997944,True,2025.0552487797945,2018.7215787797945,True
STATE_415000000,2024.6859999097946,2024.0453409097945,True,2024.8572185097946,2024.1113925097945,True,2024.7087441097947,2018.7046841097947,True
STATE_416000000,2024.3788505897946,2023.6769145897945,True,2024.7336295897946,2023.5279595897946,True,2024.9875307597945,2018.6897507597946,True
STATE_417000000,2024.6537155013689,2023.8936795013688,True,2024.6555175013689,2023.815077501369,True,2025.0823080913688,2018.691208091369,True
STATE_418000000,2024.5690601997946,2023.6958871997945,True,2024.6822209997945,2023.6147409997945,True,2025.1415133997946,2018.5939633997946,True
STATE_419000000,2024.5760502997946,2023.9827692997947,True,2024.5844002997947,2024.0479342997946,True,2024.9743765997946,2018.8743865997947,True
STATE_420000000,2024.4730352997947,2023.6339922997947,True,2024.6115579997947,2024.1942029997947,True,2025.0030928997946,2018.7625828997946,True
STATE_421000000,2024.5709202997944,2023.6428112997944,True,2024.4657944997944,2023.5884284997944,True,2025.0019362997944,2018.5930762997943,True
STATE_422000000,2024.5985168997945,2023.8677248997944,True,2024.5969315997945,2023.7766425997945,True,2024.6666713227944,2018.9615713227945,True
STATE_423000000,2024.4270672590076,2023.6937942590075,True,2024.3905572590077,2023.5410762590075,True,2024.8484602590077,2018.6339202590075,True
STATE_424000000,2024.5251184997944,2023.5948384997946,True,2024.5536115997945,2024.3412385997945,True,2024.3223699897944,2018.5526799897946,True
STATE_425000000,2024.7142401997944,2023.9485931997945,True,2024.6629391997944,2023.8165451997945,True,2024.9972157167945,2018.7121257167946,True
STATE_426000000,2024.4187862997944,2023.8520872997944,True,2024.7613303997944,2023.7871253997944,True,2025.0697221197945,2018.6675821197944,True
STATE_427000000,2024.6942109797944,2023.9834189797946,True,2024.6190329797946,2023.7423349797946,True,2025.1568530797945,2018.8106430797945,True
STATE_428000000,2024.6499419997945,2023.8437699997944,True,2024.5567759997946,2023.7244659997946,True,2024.9916996397944,2018.5362396397945,True
STATE_429000000,2024.6390278497947,2023.9132818497947,True,2024.3550566497947,2023.8594036497946,True,2025.0296124497947,2018.6682524497946,True
STATE_430000000,2024.4662205997947,2023.8532635997947,True,2024.5675084997947,2023.7617144997946,True,2025.0500191997946,2018.7331391997946,True
STATE_431000000,2024.6985511097946,2023.7348641097947,True,2024.7287485097945,2023.7824595097945,True,2024.8972564097946,2019.0628464097947,True
STATE_432000000,2024.5492629297944,2023.8927929297945,True,2024.5332039297946,2024.1484219297945,True,2025.0916054297945,2018.8420754297945,True
STATE_433000000,2024.7405559997947,2023.9524599997947,True,2024.5107079997945,2024.0382769997946,True,2024.6592049797946,2018.6017149797947,True
STATE_434000000,2024.6249988097948,2023.9244858097948,True,2024.8964930097945,2023.9465390097946,True,2024.9762834097946,2018.6903634097946,True
STATE_435000000,2024.4052962497947,2024.0502172497945,True,2024.6262559497945,2023.9662699497947,True,2024.1837609597947,2018.6693109597945,True
STATE_436000000,2024.7926876997944,2023.8385156997945,True,2024.7013777797945,2024.3046157797946,True,2024.9505632797946,2018.6412132797946,True
STATE_437000000,2024.4896289297947,2023.8747959297946,True,2024.6230467297946,2023.6922677297946,True,2024.8620853497946,2018.7488253497945,True
STATE_438000000,2024.6537077997946,2023.8482277997946,True,2024.6187351997944,2023.5883351997945,True,2025.1063122097944,2018.8102822097944,True
STATE_439000000,2024.3646648597944,2023.6142738597946,True,2024.6400370597944,2023.7657960597944,True,2025.0671133597946,2019.0354433597945,True
STATE_440000000,2024.4432584997946,2023.7384184997945,True,2024.4922441997946,2023.6033181997946,True,2024.6038092997946,2018.7018392997945,True
STATE_441000000,2024.5879200997945,2023.7412700997945,True,2024.3341974997945,2023.6810184997944,True,2025.0761899997945,2019.0552099997944,True
STATE_442000000,2024.5953546097946,2023.8333796097947,True,2024.6431593097946,2023.7812983097947,True,2025.1002080097946,2018.7971680097946,True
STATE_443000000,2024.6545116997947,2023.9677246997946,True,2024.4764376997946,2024.2375166997947,True,2024.9033020297945,2018.6351520297947,True
STATE_444000000,2024.6131442897945,2023.7311222897945,True,2024.6923993897944,2023.6623793897945,True,2024.8618538897945,2018.6711638897946,True
