time	95%HPD_lower_value	95%HPD_higher_value
2015.76709673195	NA	NA
2015.86732576463	0	0
2015.96755479731	0	0
2016.06778382999	0	12.9324158164512
2016.16801286267	0	30.4587706801765
2016.26824189535	0	66.9544862818547
2016.36847092803	0	88.9790541735317
2016.46869996071	0	120.771161784001
2016.56892899339	0	164.780086356561
2016.66915802607	0	198.638185873507
2016.76938705876	9.5310849876078	252.719622716969
2016.86961609144	37.1018404379398	285.708586845131
2016.96984512412	64.1063203884422	350.326745026503
2017.0700741568	85.4407303753102	400.814893466906
2017.17030318948	86.9711503311084	454.967394591889
2017.27053222216	123.709839597997	474.373921570726
2017.37076125484	198.227310981823	527.245346924738
2017.47099028752	203.77934282696	502.527718230569
2017.5712193202	234.966094857523	497.744210598528
2017.67144835288	271.550143865696	506.277007437757
2017.77167738556	320.012744036614	527.245346924738
2017.87190641824	318.581271253515	510.363355948765
2017.97213545092	339.187341540322	524.373741472181
2018.0723644836	347.613649840328	524.373741472181
2018.17259351628	365.002937906326	549.91661449848
2018.27282254896	365.002937906326	549.91661449848
2018.37305158164	365.002937906326	549.91661449848
2018.47328061432	366.015480544928	549.91661449848
2018.573509647	375.207770087665	549.91661449848
2018.67373867968	375.207770087665	549.91661449848
2018.77396771236	375.207770087665	549.91661449848
2018.87419674505	375.207770087665	549.91661449848
2018.97442577773	375.207770087665	549.91661449848
2019.07465481041	375.207770087665	549.91661449848
2019.17488384309	375.207770087665	549.91661449848
2019.27511287577	375.207770087665	549.91661449848
2019.37534190845	375.207770087665	549.91661449848
2019.47557094113	375.207770087665	549.91661449848
2019.57579997381	375.207770087665	549.91661449848
2019.67602900649	375.207770087665	549.91661449848
2019.77625803917	375.207770087665	549.91661449848
2019.87648707185	375.207770087665	549.91661449848
2019.97671610453	375.207770087665	549.91661449848
2020.07694513721	375.207770087665	549.91661449848
2020.17717416989	375.207770087665	549.91661449848
2020.27740320257	375.207770087665	549.91661449848
2020.37763223525	375.207770087665	549.91661449848
2020.47786126793	375.207770087665	549.91661449848
2020.57809030061	375.207770087665	549.91661449848
2020.67831933329	375.207770087665	549.91661449848
2020.77854836597	375.207770087665	549.91661449848
2020.87877739866	375.207770087665	549.91661449848
2020.97900643134	375.207770087665	549.91661449848
2021.07923546402	375.207770087665	549.91661449848
2021.1794644967	366.015480544928	549.91661449848
2021.27969352938	358.824824318352	549.91661449848
2021.37992256206	358.824824318352	569.165376383738
2021.48015159474	358.824824318352	592.296925662219
2021.58038062742	358.824824318352	621.377558378137
2021.6806096601	358.824824318352	638.570575605286
2021.78083869278	358.824824318352	661.711424003855
2021.88106772546	366.015480544928	686.811982073521
2021.98129675814	396.346155188573	733.673152399585
2022.08152579082	754.409918144078	997.085700762522
2022.1817548235	754.409918144078	997.085700762522
2022.28198385618	754.409918144078	997.085700762522
2022.38221288886	754.409918144078	997.085700762522
2022.48244192154	754.409918144078	997.085700762522
2022.58267095422	754.409918144078	997.085700762522
2022.6828999869	771.141878397765	1008.97547389012
2022.78312901958	800.476603671994	1071.90618485394
2022.88335805227	825.204120190701	1093.44684891403
2022.98358708495	927.87715896048	1192.93148105604
2023.08381611763	967.691275451058	1175.44589568093
2023.18404515031	967.691275451058	1175.44589568093
2023.28427418299	967.691275451058	1175.44589568093
2023.38450321567	967.691275451058	1175.44589568093
2023.48473224835	967.691275451058	1175.44589568093
2023.58496128103	967.691275451058	1175.44589568093
2023.68519031371	967.691275451058	1175.44589568093
2023.78541934639	967.691275451058	1175.44589568093
2023.88564837907	967.691275451058	1175.44589568093
2023.98587741175	967.691275451058	1175.44589568093
2024.08610644443	967.691275451058	1175.44589568093
2024.18633547711	967.691275451058	1175.44589568093
2024.28656450979	967.691275451058	1175.44589568093
2024.38679354247	967.691275451058	1175.44589568093
2024.48702257515	967.691275451058	1175.44589568093
2024.58725160783	967.691275451058	1175.44589568093
2024.68748064051	967.691275451058	1175.44589568093
2024.7877096732	967.691275451058	1175.44589568093
2024.88793870588	967.691275451058	1175.44589568093
2024.98816773856	967.691275451058	1175.44589568093
2025.08839677124	967.691275451058	1175.44589568093
2025.18862580392	967.691275451058	1175.44589568093
2025.2888548366	967.691275451058	1175.44589568093
2025.38908386928	967.691275451058	1175.44589568093
2025.48931290196	967.691275451058	1175.44589568093
2025.58954193464	967.691275451058	1175.44589568093
2025.68977096732	967.691275451058	1175.44589568093
2025.79	967.691275451058	1175.44589568093
