time	distance_tree10090000	distance_tree10180000	distance_tree10270000	distance_tree10360000	distance_tree10450000	distance_tree10540000	distance_tree10630000	distance_tree10720000	distance_tree10810000	distance_tree10900000	distance_tree10990000	distance_tree11080000	distance_tree11170000	distance_tree11260000	distance_tree11350000	distance_tree11440000	distance_tree11530000	distance_tree11620000	distance_tree11710000	distance_tree11800000	distance_tree11890000	distance_tree11980000	distance_tree12070000	distance_tree12160000	distance_tree12250000	distance_tree12340000	distance_tree12430000	distance_tree12520000	distance_tree12610000	distance_tree12700000	distance_tree12790000	distance_tree12880000	distance_tree12970000	distance_tree13060000	distance_tree13150000	distance_tree13240000	distance_tree13330000	distance_tree13420000	distance_tree13510000	distance_tree13600000	distance_tree13690000	distance_tree13780000	distance_tree13870000	distance_tree13960000	distance_tree14050000	distance_tree14140000	distance_tree14230000	distance_tree14320000	distance_tree14410000	distance_tree14500000	distance_tree14590000	distance_tree14680000	distance_tree14770000	distance_tree14860000	distance_tree14950000	distance_tree15040000	distance_tree15130000	distance_tree15220000	distance_tree15310000	distance_tree15400000	distance_tree15490000	distance_tree15580000	distance_tree15670000	distance_tree15760000	distance_tree15850000	distance_tree15940000	distance_tree16030000	distance_tree16120000	distance_tree16210000	distance_tree16300000	distance_tree16390000	distance_tree16480000	distance_tree16570000	distance_tree16660000	distance_tree16750000	distance_tree16840000	distance_tree16930000	distance_tree17020000	distance_tree17110000	distance_tree17200000	distance_tree17290000	distance_tree17380000	distance_tree17470000	distance_tree17560000	distance_tree17650000	distance_tree17740000	distance_tree17830000	distance_tree17920000	distance_tree18010000	distance_tree18100000	distance_tree18190000	distance_tree18280000	distance_tree18370000	distance_tree18460000	distance_tree18550000	distance_tree18640000	distance_tree18730000	distance_tree18820000	distance_tree18910000	distance_tree19000000
2016.76938705876	207.690702044654	116.804374618135	55.5824200922641	157.343401675437	206.621233729595	98.2258429103094	118.253100727317	166.400974776428	37.222060154005	136.341785682162	89.012457229898	94.4542459090452	179.885983483112	55.1052556342379	152.422385314488	235.481489145715	37.1018404379398	157.395338291521	115.218949712723	88.019999222915	105.633990519161	101.245244209265	121.550138281104	95.9719932538501	173.936841716357	55.9886721144194	55.7423188063621	288.464685570951	146.052982917627	175.948125701423	118.593391492512	129.610091586843	189.312432248211	117.705684401812	143.266319678344	81.471181276885	92.7873812592354	72.9141649798595	131.722060794666	168.510212406254	88.4401540303085	152.565928094082	135.816430534839	112.350540056588	103.553360641656	152.034397177728	168.359564076069	119.728806164008	142.097073371957	262.98771854985	255.391594993389	114.831672226298	85.4981323551638	42.4676198822207	87.2225802560786	200.593743100252	357.107092222497	152.907138009855	91.6511759121081	186.516912782988	285.708586845131	144.671725003374	252.51340384974	202.829436621968	100.874108060143	168.730541185418	84.1313883799024	112.457275464075	222.356373474085	85.0397856296817	193.497222323278	153.180958640744	57.4838677393791	96.3804472469196	150.064596836552	65.0898566618992	241.966250397978	50.2940694409282	177.882989001429	116.679331129273	233.48816329807	79.7092863098872	334.653325923146	115.558440643898	77.792126538542	101.731863771028	64.9385524050773	143.60145357808	266.400238706663	104.412336591918	157.401261729532	106.862445336321	211.441179681285	112.045452155999	119.887088603134	393.77496009606	74.840914538583	277.586746603438	152.923883236478	94.30242730254
2016.86961609144	268.159750155904	124.85775163273	66.3395507106262	191.942003402963	260.465901039945	110.709696846665	165.613684826566	166.400974776428	53.1285619849016	195.907044011244	133.9016139713	114.233010904835	186.886327795049	153.058268950533	152.422385314488	300.379675416699	64.5641263504235	224.920056977719	209.119014407103	94.5193674487358	107.776430756771	101.245244209265	157.702807201044	111.265334065028	183.056698494437	139.770045266593	205.508856525353	350.326745026503	146.052982917627	206.877161159657	119.671454914548	147.520521367939	194.606965000582	132.58176424742	151.874427334489	117.325758973395	146.780688054093	95.6445513767247	131.722060794666	206.933294207046	91.3234643211647	155.349268436403	160.642674957094	124.307103040278	104.995363249717	202.780916905408	178.093626982458	150.49668027568	143.202602813639	345.967047308046	286.753487749468	164.201826302067	130.361677454756	64.1063203884422	96.7739126022802	218.525754124028	357.107092222497	152.907138009855	200.696901786333	253.655385836911	294.293187021588	144.986899592371	342.512188494126	269.328480134022	170.759988827765	224.202535718159	84.1313883799024	184.662686169616	232.175810664312	85.0397856296817	194.396384518724	203.479374226906	69.6351887585447	108.494089705826	155.389384721273	166.296626367135	340.326665242249	71.6528790569474	280.125903767803	156.932114972915	252.365737115128	81.0747447465521	408.060945003348	156.855241767464	104.759190620008	161.93597719553	82.109406753957	216.687589861861	330.745781002737	207.162250477952	213.945749854701	161.87402592533	224.239119590328	136.760570277096	203.8509193688	393.77496009606	110.930011822064	317.502336618493	185.412947058535	126.853377885974
2016.96984512412	330.857480061939	142.854911687607	86.3366265669965	226.562861705558	315.989567300129	110.709696846665	213.700929823934	174.158676408506	69.872583809189	256.260237032168	224.594958533028	174.499662014338	193.889544925322	300.65352471625	287.33857030548	365.494606056011	146.714973456278	293.402499368869	303.029627509496	191.782011319984	110.375707924659	134.249279255494	247.151853387285	126.593266286164	196.027366667228	247.318715172224	368.197716738844	365.544537871927	146.052982917627	237.806426165324	147.862816519971	246.899740139272	200.183514445732	147.517527991155	160.5946525298	197.296371993464	212.69059191998	192.349611857908	149.457077372461	246.064642794383	114.379222320371	173.485456850514	185.513494542771	146.57949529104	106.487556799315	253.568847113421	189.849419890765	195.941228031029	144.358716627675	433.811398811376	288.152277018663	213.562197279968	175.239880823577	96.8727837616392	125.658192585957	259.594957274102	357.107092222497	152.907138009855	253.884170658685	320.772672783824	309.028754766576	181.218503818919	400.814893466906	335.968031465723	243.611373674092	283.385616001755	185.77987135942	257.039419886209	242.464909395744	85.4407303753102	197.445588357043	254.448604460969	135.92288579254	166.478594668592	160.784364108735	176.778540954642	438.644499809338	159.635258503494	385.73584976614	205.89925480398	271.949285834287	181.33621032584	483.038000073346	250.600170131472	107.766094336972	238.708722949167	187.99304581271	289.865848005903	382.335714691617	330.28498367098	277.854901632902	232.543806143941	239.024065766678	175.765518496135	203.8509193688	393.77496009606	173.004027885926	357.425744624969	219.153646780215	198.788338542004
2017.0700741568	394.71336593118	160.85365274366	117.228395514762	261.193820331041	372.429369671255	213.510150849621	262.107013355886	203.820918916656	86.9711503311084	284.107371758483	318.143266679857	235.26478204825	200.895344250458	433.375527611674	379.449827260243	430.714882550546	228.84419158514	362.288447168738	396.90745989927	318.826954465714	129.840327661918	228.86720422321	340.212281330492	141.944373338373	265.069958653609	357.729820143766	446.226277237916	369.534798225376	146.052982917627	308.729341461109	193.514577946711	276.202496151338	206.019169654978	190.774534982243	169.409587343115	286.933901256727	282.26313548596	322.769636917133	182.85296605007	266.477807786778	145.753187440401	180.984710130289	210.411598102065	186.379157682849	108.027858787478	304.372808974138	201.80527471931	248.106353296771	234.000259536504	497.552162296945	293.24090637819	262.908462506894	220.116225944152	160.310289362257	207.954488149942	304.812685851596	357.107092222497	188.125175760009	299.534345978087	378.4508207581	329.092274265853	261.342738138399	401.506857941076	402.662906393986	317.07519154574	344.35642971573	329.054909585023	286.18691792186	253.166142118907	98.5168374414256	219.259123930404	305.743181742991	223.292827899152	228.925951104069	314.857763883668	196.632073347533	536.897508341397	183.661105819384	474.086125554549	250.796226200373	292.096580223495	281.636404791455	558.945982869686	344.642618604933	152.616045212896	310.787611186193	342.12805461856	363.062100766678	385.046918880897	454.967394591889	345.052983969059	308.085615129872	239.771883263298	232.38183949023	216.145706271402	393.77496009606	237.578416442275	394.106012749267	314.898470807256	282.755483581847
2017.17030318948	459.235700393299	202.130280241897	148.333339744832	295.828291476678	393.742083830546	327.978522181532	310.675766414172	233.79355945816	166.228216540416	298.129876852154	350.459394041784	296.212249020134	207.903474197241	434.990222035276	379.450134755001	451.294327062504	310.939614640807	410.851409753222	432.842314396967	388.770663195905	230.147994702901	323.483314060155	434.536068085776	157.311675833793	338.302561675551	377.591947189229	446.57919955836	373.525784131091	146.052982917627	322.654200428488	240.930466507011	306.210238037345	212.092533071455	237.953139247813	178.305094016766	379.419101869193	306.08597790248	382.650623083042	195.997133079376	287.826871840876	184.499765644721	205.609584516469	235.326956960172	229.09127112504	123.709839597997	355.181849604301	213.927696778318	303.53035826382	339.616823089919	499.123043579692	299.851542865444	285.916990207799	264.985194477439	233.206436968999	268.307810348564	352.579751654954	357.107092222497	240.732472232336	350.516876936135	378.844779163662	353.579940648972	341.450303017201	402.245503426682	450.97398728378	390.783521257171	406.297091956209	474.373921570726	297.617323722782	264.229176246701	116.018111960502	241.367994028867	330.331216089641	312.302881467088	288.964390578767	427.992058645178	222.684035693352	635.073490925404	229.575000005469	474.19346740367	266.110960158764	312.698420206538	381.890910360828	635.444745759191	386.027785154229	228.809172919959	315.14653912919	399.982248295856	412.53483500234	387.793899248926	469.655464465583	413.934805501956	385.625550062758	239.771883263298	296.66478608072	303.750256790738	393.77496009606	303.044930405377	397.521628115546	361.495358930094	315.914263068743
2017.27053222216	469.316050476637	267.36274756797	272.0392588059	321.563429367648	414.226964009892	442.554316770114	335.313725076502	258.070977111103	265.887630931162	312.266761114337	351.019122178804	357.240620696975	214.913715906982	436.605549043683	379.451160505095	455.62506045219	392.997718100591	412.153236569615	432.842314396967	388.770663195905	332.502841420672	418.064456279076	527.245346924738	276.763209233079	392.43858429308	388.226463986078	446.94759717073	377.517469376298	198.227310981823	331.598341076131	289.235694748845	336.734295671171	239.233075150518	287.116256905539	310.986065608855	473.06013373014	315.879732881571	382.650623083042	210.783660712154	310.680121593418	226.173472423647	224.412589984134	340.045372855339	273.346897129283	146.25535835503	405.990420576502	226.189949526482	360.69952440284	445.251092369918	500.781850698824	306.466479427502	292.897427555523	309.844301502726	308.920391271752	277.328605802525	401.982326907982	368.670409980376	294.373305860208	404.826431387663	379.295998403992	361.265482834237	399.28755779447	403.030575129225	450.97398728378	410.933201865044	448.645783700884	482.670824037282	309.1415256959	275.610190603782	154.830517244433	263.696966755658	347.94618324307	336.798485106075	305.982553733553	427.992058645178	253.028151823254	635.073490925404	321.491062752532	474.481286196815	281.7294182854	333.670383645294	482.081826227304	666.807236602279	388.217152433675	305.836666955142	319.544895747053	402.307784100385	418.932199034283	390.575904465252	469.895107792346	437.32994028578	464.14462769485	282.899300968049	364.556325861451	391.759280348382	393.77496009606	368.916828719063	401.007634775608	361.495358930094	322.729751885954
2017.37076125484	469.316050476637	335.836415415465	402.10659330048	326.42952499329	435.327226735077	480.856801193709	346.393802010563	278.242914560941	297.386299493419	326.503060078513	351.588040678258	365.203293400292	236.395197379387	438.221501356717	379.45290450409	460.259202971041	423.899610010537	413.467146383734	432.842314396967	388.770663195905	386.441986628954	487.329382161872	527.245346924738	435.66094995042	413.522308796115	398.920637921412	447.331431925535	381.509828833021	264.75453536524	361.524078040342	328.271977499702	367.64585806643	249.005606503117	324.978172061859	340.626881494874	483.249524926522	330.332081239772	382.650623083042	229.250224341169	334.72962310712	269.133926695657	224.412589984134	371.478792803486	318.496811729168	193.140978875621	456.795372532802	242.930726284559	379.453082395137	461.744260379253	502.527718230569	313.085456485525	300.117910796546	346.428356573517	326.892753410716	287.078272659044	404.128317600817	384.879783435201	348.56740436519	461.293106462698	379.804274899267	365.028491196421	404.948826472003	403.861804144629	450.97398728378	416.018350853867	452.495939154341	483.952472735218	320.749385267664	287.271145074215	203.77934282696	286.193629259749	365.84527990334	344.411608878878	323.224502767125	427.992058645178	286.303921440898	635.073490925404	363.009139998333	474.949254104341	297.603738732195	354.946645755755	489.077986941651	670.798739672112	390.407799309308	383.178829707738	338.547064011021	404.634096259978	425.334776773116	393.392194948839	470.14181088569	443.353460309114	493.78019269325	337.499514597208	379.473933213147	421.776694200148	393.77496009606	426.380277682366	404.562222544698	361.495358930094	329.681505208745
2017.47099028752	469.316050476637	405.905193047957	402.10659330048	333.706033351284	456.958080047036	480.856801193709	357.745761004535	298.585944996998	325.141805006117	340.826212516821	352.166104945204	366.866638584827	236.707826674876	439.838071798067	379.455366741544	465.187691769292	425.790418675089	414.793024928235	432.842314396967	388.770663195905	393.296057852462	487.329382161872	527.245346924738	457.442921850909	434.654091380041	409.669800751508	447.730664204273	385.502838402641	331.570372396249	392.453438855782	357.777750899237	398.854625166389	252.330658478953	356.615081674728	344.4398611044	483.249524926522	343.032877827193	382.650623083042	249.651418579961	359.735548243406	312.846763349087	234.966094857523	371.478792803486	364.202601416912	250.966474817885	459.50400654792	265.165996328708	390.407237167139	471.082846285861	504.359747248313	319.708235720647	307.561600802213	348.18600139896	337.432641189311	297.485436839828	406.391156309794	401.44753043892	374.73033434892	475.154738961221	380.369380403752	369.312585915536	410.742543375999	404.738907903778	450.97398728378	421.20587164696	456.35185431631	485.23471652387	332.432111294645	299.17906481817	257.137198786295	308.820486717245	383.98891760823	353.982615061906	340.655841660612	427.992058645178	320.977874368442	635.073490925404	370.650268359518	475.596839407862	313.69503622827	376.475405058588	489.077986941651	674.795053194291	392.59970415122	399.378148765749	338.547064011021	406.961171341745	431.742320011678	396.242043102478	470.395562701296	449.37804083084	497.744210598528	393.023851531728	384.052691120599	421.776694200148	393.77496009606	426.380277682366	408.183609043526	361.495358930094	336.761110772172
2017.5712193202	469.316050476637	433.865480002193	402.10659330048	343.240817374124	479.048075148503	480.856801193709	369.344623966418	319.066837360519	352.895174955861	355.225612227482	352.753269962907	368.53164080505	262.469931351125	441.45525329339	379.458547202922	470.401279723614	427.695815304963	416.130758350247	432.842314396967	388.770663195905	400.197138744988	487.329382161872	527.245346924738	457.442921850909	455.826820548556	420.469738740539	448.145252939375	389.496474963413	360.971416453884	392.453438855782	387.2809495722	405.168151381533	289.060026123313	388.71435433255	348.257046935873	483.249524926522	346.116861634788	382.650623083042	271.550143865696	369.621459253143	357.031482422379	283.151405548575	371.478792803486	400.72052033825	308.906387403446	459.50400654792	297.60205177232	401.484147060825	480.505407198042	506.277007437757	332.627747404296	315.212749589567	350.375176928106	348.100587802178	308.48382720041	408.86785141968	418.331284949939	377.746968280234	482.434609582019	380.991062511553	374.099995843744	416.663209639593	405.661590632819	450.97398728378	426.492046985685	460.213380459104	486.517550698743	344.182053264239	311.305373332653	312.652796477437	331.550078061979	402.344150171777	365.358404882713	358.248522969122	427.992058645178	354.690459696114	635.073490925404	380.502714787983	476.423309508057	329.971526748428	398.215508404434	489.077986941651	678.796088754117	394.792845797497	404.047824009567	338.547064011021	409.288996214051	438.154594784227	399.124733508464	470.656351901166	455.403632639597	501.74269526858	393.023851531728	391.047674924696	421.776694200148	393.77496009606	426.380277682366	411.870041428405	361.495358930094	354.534648857342
2017.67144835288	469.316050476637	439.986898342108	402.10659330048	354.852932142185	501.536943512664	480.856801193709	381.167938720145	339.660171863444	380.645639436954	369.69225298834	353.858891654609	370.198277276	288.614188832346	443.073038868668	379.462445869542	475.890601257933	429.615606838475	417.48023323728	432.842314396967	388.770663195905	407.14281700717	487.329382161872	527.245346924738	457.442921850909	477.034628969905	431.316641213602	448.575155634591	390.669359140626	380.94319697004	392.453438855782	416.78124712188	405.196159463462	325.942910844556	421.170270662893	352.078301251966	483.249524926522	355.365305921802	382.650623083042	294.611303222416	371.17595185156	401.528447250418	331.436546430237	371.478792803486	400.82971940075	366.899349665808	459.50400654792	330.035626587847	412.673995884717	490.007122380201	508.278539230947	361.676913763233	323.056679847582	352.987881133973	358.885214409614	320.012744036614	411.554573733765	418.331284949939	380.804868915339	489.731210805802	381.669045210301	379.371793221299	422.70551653692	406.629543828285	450.97398728378	431.873272150318	464.080373581436	487.800970602693	383.302935695918	323.62529065653	369.352715070989	354.361866727971	420.883423124876	378.37690778415	375.979509329715	427.992058645178	388.404678023611	635.073490925404	392.399992176079	477.427735036135	346.815224068668	420.133955123473	489.077986941651	682.801759896258	396.987203541972	409.482483630696	338.547064011021	411.617558037976	444.571380365659	402.039563087869	470.924166856085	461.204438891256	505.774820291462	393.023851531728	398.183338506653	421.776694200148	393.77496009606	426.380277682366	415.61979788531	361.495358930094	368.939646581554
